id,t,Gp,A,Gi
39,4.0,0.87732,0.852013,0.978135
39,4.5,7.502186,0.919013,2.548657
39,5.0,3.626997,2.741888,5.508445
39,5.5,0.261655,1.997541,2.253439
39,6.0,0.42464,0.877247,0.880036
39,6.5,4.677281,0.62707,1.510355
39,7.0,7.436607,2.544717,6.357926
39,7.5,0.261643,2.448753,2.956918
39,8.0,0.170846,1.091673,1.027234
39,8.5,1.564566,0.497366,0.730582
39,9.0,13.361589,1.519905,5.076956
39,9.5,0.717384,3.053639,4.537941
39,10.0,0.090029,1.580522,1.544304
39,10.5,0.366547,0.623058,0.599645
39,11.0,6.236575,0.573829,1.72404
39,11.5,5.458898,2.958419,6.83023
39,12.0,0.1257,2.406426,2.714351
39,12.5,0.101348,1.009586,0.908562
39,13.0,1.123056,0.424326,0.565703
39,13.5,13.976708,1.280205,4.597153
39,14.0,0.852601,3.24206,5.065539
39,14.5,0.063077,1.736907,1.707079
39,15.0,0.197377,0.671928,0.603716
39,15.5,3.553311,0.421176,1.023426
39,16.0,10.316676,2.507189,7.098812
39,16.5,0.183672,2.784523,3.411442
39,17.0,0.063847,1.232329,1.123762
39,17.5,0.495317,0.474416,0.485858
39,18.0,9.419705,0.712714,2.532883
39,18.5,2.750261,3.270799,6.441423
39,19.0,0.074514,2.1774,2.299872
39,19.5,0.100015,0.872408,0.768794
39,20.0,1.398768,0.38167,0.576454
39,20.5,14.880951,1.517309,5.379533
39,21.0,0.558608,3.215576,4.709751
39,21.5,0.053894,1.628804,1.564826
39,22.0,0.207566,0.621729,0.558614
39,22.5,4.012123,0.423657,1.110132
39,23.0,9.297417,2.650308,7.230794
39,23.5,0.153525,2.731177,3.272417
39,24.0,0.06171,1.188784,1.07555
39,24.5,0.517478,0.457215,0.474359
39,25.0,9.892628,0.738648,2.665508
40,0.0,1.376147,1.47477,0.626666
40,0.5,6.745399,0.924065,2.32918
40,1.0,4.273459,2.618896,5.459251
40,1.5,0.330881,2.035683,2.366777
40,2.0,0.475118,0.920933,0.944148
40,2.5,4.720015,0.664022,1.572896
40,3.0,7.233855,2.507552,6.19121
40,3.5,0.29381,2.405576,2.920652
40,4.0,0.204543,1.082531,1.031481
40,4.5,1.859027,0.516688,0.811587
40,5.0,12.961047,1.669367,5.38345
40,5.5,0.619921,2.965841,4.26628
40,6.0,0.101478,1.498406,1.455025
40,6.5,0.475418,0.597006,0.600008
40,7.0,7.730923,0.672964,2.156562
40,7.5,3.896194,3.078077,6.504092
40,8.0,0.111557,2.245527,2.454819
40,8.5,0.125776,0.924835,0.831523
40,9.0,1.579969,0.417298,0.648002
40,9.5,14.371666,1.603708,5.505851
40,10.0,0.540595,3.133622,4.522026
40,10.5,0.063856,1.572707,1.509428
40,11.0,0.269807,0.604994,0.558396
40,11.5,5.091155,0.482759,1.383658
40,12.0,7.16861,2.849436,7.139644
40,12.5,0.130015,2.574108,2.979834
40,13.0,0.074258,1.095368,0.984459
40,13.5,0.724989,0.433083,0.49437
40,14.0,12.094416,0.943703,3.473303
40,14.5,1.524972,3.322478,5.799052
40,15.0,0.063345,1.961401,1.991951
40,15.5,0.130234,0.768458,0.67726
40,16.0,2.114107,0.379487,0.709362
40,16.5,14.004737,1.955472,6.403781
40,17.0,0.323461,3.053861,4.099479
40,17.5,0.054691,1.444714,1.351672
40,18.0,0.293544,0.548736,0.510911
40,18.5,5.918153,0.503967,1.562793
40,19.0,5.935224,2.999754,7.130921
40,19.5,0.106069,2.499926,2.823254
40,20.0,0.072442,1.044968,0.931116
40,20.5,0.772385,0.414662,0.486326
40,21.0,12.690279,0.995546,3.694436
40,21.5,1.331797,3.336286,5.686106
40,22.0,0.059225,1.924679,1.938086
40,22.5,0.131107,0.749879,0.659547
40,23.0,2.19254,0.375744,0.719939
40,23.5,13.867032,2.001268,6.504672
40,24.0,0.303819,3.042142,4.049998
40,24.5,0.05369,1.429724,1.333723
40,25.0,0.296271,0.542272,0.505493
41,0.0,1.123711,0.562421,1.240986
41,0.5,9.400214,1.193254,3.514246
41,1.0,2.03161,2.766927,4.810902
41,1.5,0.255121,1.722394,1.855586
41,2.0,0.707036,0.758868,0.826769
41,2.5,7.719324,0.828048,2.424802
41,3.0,3.67254,2.877597,5.874295
41,3.5,0.187699,2.083514,2.311634
41,4.0,0.271851,0.885258,0.841331
41,4.5,3.283343,0.518499,1.09393
41,5.0,10.429268,2.280419,6.468298
41,5.5,0.299754,2.715045,3.452849
41,6.0,0.108292,1.245854,1.167005
41,6.5,0.792773,0.507613,0.581491
41,7.0,11.443801,0.968949,3.406203
41,7.5,1.693753,3.220132,5.671325
41,8.0,0.083272,1.931478,1.981216
41,8.5,0.177388,0.76675,0.690287
41,9.0,2.784803,0.420496,0.880508
41,9.5,12.133739,2.219091,6.726774
41,10.0,0.260349,2.891297,3.712821
41,10.5,0.066677,1.325883,1.228453
41,11.0,0.437672,0.510801,0.507778
41,11.5,8.29209,0.649603,2.219071
41,12.0,3.494714,3.197448,6.635501
41,12.5,0.085407,2.258713,2.432397
41,13.0,0.096583,0.916666,0.81163
41,13.5,1.257323,0.392028,0.559648
41,14.0,14.660322,1.406538,5.047068
41,14.5,0.663752,3.241441,4.878102
41,15.0,0.055826,1.679448,1.627879
41,15.5,0.195607,0.643703,0.576304
41,16.0,3.687707,0.4151,1.040528
41,16.5,10.033808,2.560903,7.178944
41,17.0,0.16935,2.775395,3.372568
41,17.5,0.060955,1.220298,1.108768
41,18.0,0.484084,0.468108,0.477529
41,18.5,9.371731,0.703031,2.506794
41,19.0,2.782617,3.277426,6.476765
41,19.5,0.073149,2.187921,2.312043
41,20.0,0.09636,0.876439,0.771385
41,20.5,1.342343,0.379843,0.56381
41,21.0,14.891598,1.479064,5.280914
41,21.5,0.585407,3.231999,4.773784
41,22.0,0.053283,1.647989,1.586943
41,22.5,0.198274,0.629203,0.563273
41,23.0,3.816289,0.415559,1.064479
41,23.5,9.745104,2.60174,7.217713
41,24.0,0.160844,2.760592,3.333529
41,24.5,0.060291,1.208087,1.095206
41,25.0,0.489407,0.463226,0.474078
42,0.0,0.994792,0.716786,0.655104
42,0.5,10.46887,1.02181,3.320451
42,1.0,1.964834,3.049417,5.433824
42,1.5,0.12937,1.878802,1.964377
42,2.0,0.292092,0.76744,0.724689
42,2.5,4.204598,0.517177,1.267025
42,3.0,8.622224,2.570009,6.793408
42,3.5,0.206369,2.610291,3.154217
42,4.0,0.101084,1.15116,1.058591
42,4.5,0.877973,0.470412,0.562194
42,5.0,12.442533,1.057115,3.78395
42,5.5,1.339803,3.2492,5.487692
42,6.0,0.073435,1.86912,1.887021
42,6.5,0.177731,0.734122,0.658361
42,7.0,2.940905,0.414228,0.902257
42,7.5,11.798136,2.29152,6.85499
42,8.0,0.235498,2.873901,3.64577
42,8.5,0.06415,1.305224,1.203616
42,9.0,0.437666,0.501477,0.498947
42,9.5,8.40197,0.650986,2.241213
42,10.0,3.416497,3.21192,6.635665
42,10.5,0.082849,2.255278,2.423136
42,11.0,0.094609,0.91356,0.807705
42,11.5,1.239945,0.389517,0.553778
42,12.0,14.677018,1.395809,5.022874
42,12.5,0.670041,3.248637,4.899943
42,13.0,0.055166,1.68595,1.634897
42,13.5,0.191131,0.645989,0.577288
42,14.0,3.603228,0.411117,1.020265
42,14.5,10.240288,2.538761,7.171368
42,15.0,0.172696,2.789459,3.401744
42,15.5,0.060123,1.229482,1.11806
42,16.0,0.470183,0.470899,0.477187
42,16.5,9.172021,0.68862,2.445159
42,17.0,2.90411,3.269749,6.523204
42,17.5,0.074115,2.204851,2.337195
42,18.0,0.094366,0.884851,0.778955
42,18.5,1.298155,0.380701,0.556193
42,19.0,14.85517,1.446334,5.18824
42,19.5,0.613047,3.242608,4.826356
42,20.0,0.053336,1.663752,1.60587
42,20.5,0.19282,0.635711,0.567999
42,21.0,3.689612,0.411178,1.036061
42,21.5,10.042996,2.567348,7.20077
42,22.0,0.166552,2.779426,3.3746
42,22.5,0.059627,1.22101,1.108598
42,23.0,0.473464,0.467476,0.474678
42,23.5,9.254611,0.692598,2.467071
42,24.0,2.854421,3.275677,6.511738
42,24.5,0.073203,2.199886,2.3287
42,25.0,0.094212,0.882001,0.776064
43,0.0,1.381467,0.755889,1.88768
43,0.5,6.504329,1.274951,3.073574
43,1.0,3.029885,2.29409,4.198147
43,1.5,0.751842,1.679466,2.067118
43,2.0,1.697797,0.932354,1.293692
43,2.5,8.156041,1.302922,3.456504
43,3.0,2.265167,2.525297,4.382581
43,3.5,0.45086,1.638955,1.856418
43,4.0,1.296415,0.808206,1.032276
43,4.5,9.156466,1.1672,3.378355
43,5.0,2.199116,2.754042,4.869357
43,5.5,0.265365,1.748308,1.89852
43,6.0,0.695421,0.773558,0.840106
43,6.5,7.489846,0.817653,2.361961
43,7.0,3.860094,2.853752,5.894486
43,7.5,0.195762,2.099928,2.343951
43,8.0,0.272747,0.89627,0.853345
43,8.5,3.233222,0.521093,1.087566
43,9.0,10.516328,2.2595,6.431421
43,9.5,0.309211,2.719126,3.471434
43,10.0,0.109864,1.251784,1.174586
43,10.5,0.795,0.510659,0.585019
43,11.0,11.413252,0.969444,3.40154
43,11.5,1.70273,3.216001,5.667437
43,12.0,0.084202,1.930733,1.981458
43,12.5,0.179456,0.766934,0.691098
43,13.0,2.812006,0.422326,0.887716
43,13.5,12.0573,2.227986,6.733779
43,14.0,0.25868,2.885092,3.699373
43,14.5,0.067251,1.321717,1.224263
43,15.0,0.444503,0.509605,0.508148
43,15.5,8.389242,0.656435,2.248222
43,16.0,3.421612,3.202309,6.612365
43,16.5,0.08488,2.249615,2.418595
43,17.0,0.097773,0.912089,0.807516
43,17.5,1.281502,0.391597,0.563893
43,18.0,14.689431,1.42463,5.099313
43,18.5,0.646783,3.235572,4.847818
43,19.0,0.055822,1.670353,1.616909
43,19.5,0.198881,0.639948,0.573603
43,20.0,3.761845,0.417715,1.057246
43,20.5,9.858838,2.581114,7.189097
43,21.0,0.165943,2.76423,3.348216
43,21.5,0.061379,1.212638,1.100836
43,22.0,0.493849,0.46561,0.477256
43,22.5,9.516859,0.713267,2.55137
43,23.0,2.697803,3.283192,6.444516
43,23.5,0.072362,2.176164,2.294445
43,24.0,0.097613,0.870544,0.766026
43,24.5,1.371965,0.379144,0.568779
43,25.0,14.910695,1.500809,5.341907
44,0.0,1.371592,1.020305,1.386373
44,0.5,6.722552,1.136073,2.803342
44,1.0,3.470367,2.420537,4.661532
44,1.5,0.556859,1.810122,2.168566
44,2.0,1.087318,0.90894,1.103693
44,2.5,7.550784,1.023264,2.755911
44,3.0,3.327148,2.646301,5.143238
44,3.5,0.33494,1.895238,2.158357
44,4.0,0.632297,0.861745,0.922646
44,4.5,6.221428,0.766152,2.027136
44,5.0,5.082223,2.69756,5.972901
44,5.5,0.250794,2.20014,2.549971
44,6.0,0.274267,0.965741,0.928947
44,6.5,2.895592,0.535296,1.039773
44,7.0,11.099938,2.117625,6.178582
44,7.5,0.378183,2.753485,3.612244
44,8.0,0.118055,1.296557,1.230243
44,8.5,0.78456,0.531388,0.603669
44,9.0,11.057851,0.952097,3.29883
44,9.5,1.834722,3.191575,5.695449
44,10.0,0.090485,1.943233,2.006151
44,10.5,0.187158,0.77583,0.702261
44,11.0,2.873765,0.430758,0.909123
44,11.5,11.85798,2.242061,6.72505
44,12.0,0.259248,2.866653,3.667375
44,12.5,0.0701,1.311775,1.215368
44,13.0,0.47046,0.507695,0.512036
44,13.5,8.718456,0.681866,2.351571
44,14.0,3.184233,3.214967,6.526047
44,14.5,0.08372,2.21727,2.371
44,15.0,0.102868,0.896296,0.793712
44,15.5,1.379204,0.390986,0.582121
44,16.0,14.751878,1.494982,5.294777
44,16.5,0.587347,3.210926,4.732148
44,17.0,0.05606,1.635622,1.57555
44,17.5,0.212782,0.625836,0.56384
44,18.0,4.069407,0.429307,1.127661
44,18.5,9.161486,2.659,7.215999
44,19.0,0.153548,2.719233,3.252851
44,19.5,0.063274,1.182537,1.06993
44,20.0,0.535731,0.456037,0.477085
44,20.5,10.105591,0.756878,2.737881
44,21.0,2.378866,3.302881,6.310814
44,21.5,0.069467,2.128812,2.224638
44,22.0,0.103035,0.847104,0.744905
44,22.5,1.499739,0.376894,0.590876
44,23.0,14.925024,1.591147,5.585692
44,23.5,0.502067,3.195001,4.60241
44,24.0,0.053062,1.596567,1.525667
44,24.5,0.216895,0.608108,0.548142
44,25.0,4.250509,0.431173,1.162866
45,0.0,0.534206,1.937839,1.223455
45,0.5,1.556859,0.706202,0.88798
45,1.0,11.096347,1.35981,4.208301
45,1.5,1.284868,2.870877,4.595445
45,2.0,0.178578,1.620316,1.665188
45,2.5,0.631581,0.683981,0.726666
45,3.0,8.086257,0.78709,2.421118
45,3.5,3.486584,2.983462,6.064487
45,4.0,0.146733,2.117525,2.316134
45,4.5,0.205748,0.882415,0.816563
45,5.0,2.616802,0.468147,0.904405
45,5.5,12.173132,2.086572,6.353517
45,6.0,0.338773,2.869009,3.776483
45,6.5,0.0849,1.345731,1.264361
45,7.0,0.530172,0.529452,0.546133
45,7.5,9.09106,0.733595,2.511091
45,8.0,2.918075,3.197688,6.341314
45,8.5,0.088993,2.158369,2.297015
45,9.0,0.121905,0.871987,0.77657
45,9.5,1.677971,0.39945,0.648165
45,10.0,14.511446,1.683027,5.749633
45,10.5,0.470249,3.128631,4.431383
45,11.0,0.059322,1.545137,1.472186
45,11.5,0.264609,0.591228,0.54404
45,12.0,5.120961,0.476796,1.380855
45,12.5,7.130255,2.865611,7.173677
45,13.0,0.12555,2.578644,2.979255
45,13.5,0.071412,1.095248,0.982744
45,14.0,0.698897,0.431025,0.487089
45,14.5,11.934081,0.920737,3.395555
45,15.0,1.587918,3.328864,5.86012
45,15.5,0.062865,1.980164,2.015654
45,16.0,0.124808,0.776434,0.683259
45,16.5,2.008115,0.376664,0.686524
45,17.0,14.249407,1.901383,6.303422
45,17.5,0.342672,3.078543,4.172512
45,18.0,0.053895,1.466916,1.376165
45,18.5,0.278189,0.556921,0.514979
45,19.0,5.610088,0.488642,1.485528
45,19.5,6.373604,2.958267,7.174721
45,20.0,0.110849,2.534149,2.884176
45,20.5,0.070238,1.064711,0.950332
45,21.0,0.725177,0.419734,0.481662
45,21.5,12.295366,0.950053,3.523655
45,22.0,1.465593,3.338673,5.794046
45,22.5,0.060319,1.95839,1.98329
45,23.0,0.125152,0.765298,0.672567
45,23.5,2.050276,0.374173,0.691744
45,24.0,14.188463,1.927529,6.364673
45,24.5,0.330299,3.072335,4.143789
45,25.0,0.053267,1.458238,1.365647
46,0.0,1.674103,0.624095,1.229987
46,0.5,10.211552,1.464147,4.286863
46,1.0,1.301876,2.714598,4.271601
46,1.5,0.257154,1.53458,1.604887
46,2.0,1.010765,0.688658,0.822646
46,2.5,9.951694,1.050697,3.29241
46,3.0,2.105408,2.956433,5.293844
46,3.5,0.16325,1.849392,1.95727
46,4.0,0.379366,0.770771,0.752663
46,4.5,5.099875,0.587263,1.533119
46,5.0,6.929503,2.699295,6.627908
46,5.5,0.194946,2.458716,2.893076
46,6.0,0.132044,1.068633,0.984857
46,6.5,1.293128,0.464471,0.640713
46,7.0,13.680126,1.372564,4.767454
46,7.5,0.814022,3.155384,4.842126
46,8.0,0.075743,1.671304,1.641034
46,8.5,0.264305,0.651968,0.602175
46,9.0,4.658412,0.481194,1.302744
46,9.5,7.901711,2.744509,7.076611
46,10.0,0.15121,2.608842,3.070018
46,10.5,0.078543,1.124133,1.017167
46,11.0,0.72723,0.44596,0.507202
46,11.5,11.919339,0.939912,3.433128
46,12.0,1.577394,3.306365,5.798159
46,12.5,0.066389,1.962661,1.998265
46,13.0,0.135703,0.770832,0.681315
46,13.5,2.185042,0.384915,0.728485
46,14.0,13.80229,1.98602,6.44594
46,14.5,0.315906,3.034162,4.052057
46,15.0,0.056185,1.430221,1.33666
46,15.5,0.309069,0.544032,0.510109
46,16.0,6.195735,0.519615,1.635499
46,16.5,5.568233,3.031602,7.080461
46,17.0,0.102806,2.468578,2.769945
46,17.5,0.075083,1.027625,0.914632
46,18.0,0.823,0.410809,0.492764
46,18.5,13.051562,1.042805,3.865686
46,19.0,1.213599,3.330428,5.57815
46,19.5,0.058459,1.891368,1.894315
46,20.0,0.137883,0.734942,0.647238
46,20.5,2.350266,0.378375,0.752096
46,21.0,13.479313,2.077481,6.636746
46,21.5,0.279455,3.009464,3.954432
46,22.0,0.054315,1.400562,1.301471
46,22.5,0.31555,0.531381,0.499749
46,23.0,6.411641,0.526288,1.684146
46,23.5,5.305474,3.063187,7.065985
46,24.0,0.098181,2.451295,2.735639
46,24.5,0.074654,1.016473,0.902985
46,25.0,0.834327,0.406788,0.491161
47,0.0,1.23606,1.90674,1.357592
47,0.5,2.895085,0.906713,1.472978
47,1.0,8.255019,1.759026,4.525929
47,1.5,1.154937,2.38859,3.519328
47,2.0,0.50601,1.328513,1.455411
47,2.5,2.48322,0.741909,1.221537
47,3.0,9.929644,1.744985,4.898267
47,3.5,0.903914,2.60312,3.779326
47,4.0,0.281485,1.374333,1.412651
47,4.5,1.458019,0.64614,0.875807
47,5.0,11.398758,1.343366,4.235856
47,5.5,1.241173,2.915919,4.663649
47,6.0,0.158799,1.636641,1.671524
47,6.5,0.552674,0.680887,0.703984
47,7.0,7.517218,0.726658,2.208184
47,7.5,3.997799,2.971734,6.26463
47,8.0,0.144349,2.193868,2.424056
47,8.5,0.174538,0.91681,0.841456
47,9.0,2.14429,0.452431,0.795353
47,9.5,13.251057,1.885237,6.035377
47,10.0,0.414719,2.972595,4.061626
47,10.5,0.077705,1.433254,1.35906
47,11.0,0.417381,0.55827,0.548634
47,11.5,7.50903,0.624396,2.035493
47,12.0,4.126591,3.110779,6.697479
47,12.5,0.10023,2.30395,2.522012
47,13.0,0.101937,0.946461,0.843966
47,13.5,1.256842,0.405241,0.572821
47,14.0,14.472563,1.395021,4.98069
47,14.5,0.694149,3.227663,4.880319
47,15.0,0.059028,1.680419,1.633014
47,15.5,0.205794,0.646034,0.581209
47,16.0,3.834144,0.425273,1.079794
47,16.5,9.674939,2.592914,7.171091
47,17.0,0.166074,2.748099,3.3216
47,17.5,0.063532,1.204172,1.093228
47,18.0,0.51789,0.463995,0.480825
47,18.5,9.807053,0.737321,2.64764
47,19.0,2.53384,3.289656,6.367787
47,19.5,0.071603,2.149677,2.25676
47,20.0,0.101755,0.857925,0.75511
47,20.5,1.456038,0.378918,0.58461
47,21.0,14.913541,1.559525,5.498439
47,21.5,0.525357,3.203872,4.647701
47,22.0,0.053419,1.610169,1.542152
47,22.5,0.212944,0.613847,0.55255
47,23.0,4.149113,0.427953,1.140398
47,23.5,9.000233,2.684593,7.243383
47,24.0,0.147965,2.712877,3.232852
47,24.5,0.062181,1.176279,1.062552
47,25.0,0.532706,0.453047,0.473638
48,0.0,1.210234,0.900463,0.997353
48,0.5,8.431939,1.081225,3.043921
48,1.0,2.710433,2.724673,5.05399
48,1.5,0.285668,1.828666,2.026263
48,2.0,0.633426,0.81461,0.869589
48,2.5,6.688788,0.770532,2.125327
48,3.0,4.624371,2.776763,6.007492
48,3.5,0.218479,2.175167,2.479503
48,4.0,0.257514,0.940813,0.896048
48,4.5,2.866558,0.518579,1.013398
48,5.0,11.278924,2.12673,6.248816
48,5.5,0.360861,2.775555,3.6327
48,6.0,0.108853,1.302291,1.231089
48,6.5,0.720969,0.527953,0.586439
48,7.0,10.701626,0.901042,3.127912
48,7.5,2.011871,3.203555,5.837088
48,8.0,0.088754,1.988259,2.064
48,8.5,0.168768,0.794811,0.715415
48,9.0,2.547566,0.4191,0.834465
48,9.5,12.700481,2.117897,6.57026
48,10.0,0.292454,2.931975,3.831087
48,10.5,0.066532,1.362327,1.26908
48,11.0,0.409419,0.524434,0.51444
48,11.5,7.783481,0.620285,2.078373
48,12.0,3.901576,3.160927,6.731488
48,12.5,0.090244,2.301348,2.501616
48,13.0,0.093319,0.939597,0.833375
48,13.5,1.171629,0.396449,0.547425
48,14.0,14.479731,1.338679,4.839591
48,14.5,0.737434,3.259278,4.991729
48,15.0,0.056508,1.713654,1.670219
48,15.5,0.185805,0.6583,0.587561
48,16.0,3.449753,0.407965,0.988451
48,16.5,10.609219,2.490825,7.131103
48,17.0,0.182161,2.811339,3.454364
48,17.5,0.059929,1.245938,1.135681
48,18.0,0.455421,0.476795,0.479559
48,18.5,8.91957,0.672748,2.371844
48,19.0,3.064274,3.256411,6.573701
48,19.5,0.075925,2.224434,2.367664
48,20.0,0.092854,0.895033,0.788482
48,20.5,1.257156,0.382516,0.550121
48,21.0,14.79499,1.414577,5.094209
48,21.5,0.642904,3.251459,4.877214
48,22.0,0.053612,1.679014,1.624555
48,22.5,0.188423,0.642172,0.572953
48,23.0,3.58148,0.407887,1.012372
48,23.5,10.302195,2.536207,7.181135
48,24.0,0.172047,2.795506,3.41082
48,24.5,0.05918,1.232377,1.120502
48,25.0,0.460831,0.471327,0.475592
49,0.0,1.281009,1.158367,0.532418
49,0.5,8.845598,0.985485,2.887822
49,1.0,2.750236,2.874347,5.43463
49,1.5,0.19977,1.922122,2.091031
49,2.0,0.3927,0.818407,0.806786
49,2.5,4.853226,0.600142,1.505079
49,3.0,7.260539,2.623469,6.522675
49,3.5,0.222943,2.463389,2.935654
49,4.0,0.145889,1.08314,1.006806
49,4.5,1.379796,0.47829,0.672713
49,5.0,13.566326,1.419729,4.863119
49,5.5,0.785985,3.118903,4.738528
49,6.0,0.081094,1.640586,1.608957
49,6.5,0.298004,0.642378,0.601478
49,7.0,5.192507,0.511622,1.442225
49,7.5,6.959137,2.829761,7.010702
49,8.0,0.140839,2.53509,2.936444
49,8.5,0.086075,1.081335,0.976084
49,9.0,0.853178,0.436675,0.52387
49,9.5,12.821948,1.054715,3.849621
49,10.0,1.254398,3.293908,5.525816
49,10.5,0.064576,1.877521,1.885632
49,11.0,0.155272,0.732625,0.65025
49,11.5,2.620775,0.393688,0.819293
49,12.0,12.709423,2.183938,6.765099
49,12.5,0.255384,2.946036,3.803702
49,13.0,0.058364,1.35417,1.253205
49,13.5,0.366922,0.516203,0.497154
49,14.0,7.307796,0.578939,1.925976
49,14.5,4.340717,3.143926,6.884794
49,15.0,0.089889,2.359771,2.585592
49,15.5,0.082854,0.967272,0.856788
49,16.0,1.000564,0.397008,0.514545
49,16.5,14.046622,1.202825,4.423074
49,17.0,0.904577,3.303336,5.249047
49,17.5,0.05594,1.790987,1.764495
49,18.0,0.15954,0.690426,0.610921
49,18.5,2.873179,0.388862,0.860371
49,19.0,12.112009,2.29893,6.956469
49,19.5,0.220428,2.910853,3.687795
49,20.0,0.056308,1.318601,1.212142
49,20.5,0.377671,0.501438,0.485712
49,21.0,7.616483,0.591042,2.000687
49,21.5,4.059891,3.176955,6.848963
49,22.0,0.08517,2.337684,2.545066
49,22.5,0.082484,0.953919,0.843123
49,23.0,1.0192,0.392472,0.513774
49,23.5,14.175409,1.221298,4.491974
49,24.0,0.870558,3.303485,5.217623
49,24.5,0.054997,1.781353,1.751244
49,25.0,0.159839,0.685773,0.606566
50,0.0,1.739438,1.844241,0.710374
50,0.5,5.328708,0.947205,2.046407
50,1.0,5.498252,2.336204,5.178848
50,1.5,0.548612,2.095753,2.618475
50,2.0,0.610699,1.023073,1.106279
50,2.5,4.726257,0.752002,1.707356
50,3.0,6.854354,2.402699,5.787786
50,3.5,0.393941,2.311584,2.859369
50,4.0,0.310136,1.072401,1.061621
50,4.5,2.672531,0.580864,1.052396
50,5.0,11.1515,1.977618,5.802741
50,5.5,0.492365,2.741691,3.708945
50,6.0,0.145032,1.329632,1.284692
50,6.5,0.891335,0.558697,0.6549
50,7.0,11.233273,1.023746,3.482804
50,7.5,1.701665,3.140358,5.485884
50,8.0,0.101361,1.881225,1.937179
50,8.5,0.23344,0.754465,0.694712
50,9.0,3.583123,0.466456,1.085034
50,9.5,10.063197,2.452394,6.866811
50,10.0,0.216838,2.732299,3.373425
50,10.5,0.081375,1.220096,1.122096
50,11.0,0.636092,0.481488,0.522522
50,11.5,10.705374,0.84358,3.013841
50,12.0,2.061608,3.270445,6.03423
50,12.5,0.075237,2.04318,2.118318
50,13.0,0.130654,0.811791,0.719801
50,13.5,1.974281,0.39073,0.695196
50,14.0,14.173304,1.86611,6.18644
50,14.5,0.369052,3.071246,4.193692
50,15.0,0.057636,1.473208,1.387078
50,15.5,0.293157,0.561712,0.523014
50,16.0,5.797897,0.503827,1.540966
50,16.5,6.09581,2.974984,7.12017
50,17.0,0.11049,2.506531,2.841239
50,17.5,0.074067,1.050753,0.937936
50,18.0,0.780933,0.417799,0.491043
50,18.5,12.69654,1.001626,3.708892
50,19.0,1.325667,3.330919,5.668635
50,19.5,0.059936,1.919604,1.932668
50,20.0,0.133845,0.748102,0.658685
50,20.5,2.240045,0.377794,0.730998
50,21.0,13.741574,2.023116,6.539291
50,21.5,0.297501,3.030816,4.019923
50,22.0,0.054227,1.420537,1.323862
50,22.5,0.304034,0.539045,0.504271
50,23.0,6.165823,0.514524,1.622636
50,23.5,5.609555,3.033502,7.1021
50,24.0,0.101735,2.475698,2.778735
50,24.5,0.07334,1.030513,0.916712
50,25.0,0.801015,0.41048,0.488058
51,0.0,1.331054,0.662864,1.50836
51,0.5,8.229289,1.269859,3.434647
51,1.0,2.292986,2.55634,4.465956
51,1.5,0.420481,1.660235,1.870237
51,2.0,1.18242,0.803577,0.998412
51,2.5,8.988701,1.10754,3.218613
51,3.0,2.391717,2.779319,5.027324
51,3.5,0.251294,1.800001,1.960634
51,4.0,0.602377,0.788599,0.832332
51,4.5,6.752077,0.751638,2.105577
51,5.0,4.608775,2.811316,6.093026
51,5.5,0.201185,2.192526,2.487646
51,6.0,0.232245,0.94169,0.888214
51,6.5,2.627299,0.500743,0.945146
51,7.0,11.895227,2.051361,6.186738
51,7.5,0.379528,2.833207,3.75939
51,8.0,0.099483,1.341179,1.269376
51,8.5,0.619268,0.536492,0.57271
51,9.0,9.816813,0.811385,2.788398
51,9.5,2.470326,3.196355,6.0918
51,10.0,0.090795,2.074424,2.183658
51,10.5,0.146032,0.834599,0.747643
51,11.0,2.100394,0.409412,0.739261
51,11.5,13.749871,1.912387,6.223663
51,12.0,0.364437,3.025842,4.101142
51,12.5,0.063234,1.445001,1.360032
51,13.0,0.336661,0.554128,0.52603
51,13.5,6.500404,0.546967,1.731198
51,14.0,5.186452,3.04857,6.976417
51,14.5,0.103537,2.424404,2.70499
51,15.0,0.08255,1.006394,0.896518
51,15.5,0.932894,0.409384,0.513249
51,16.0,13.606139,1.138352,4.187474
51,16.5,1.029194,3.306609,5.368223
51,17.0,0.058482,1.827564,1.81371
51,17.5,0.1554,0.707524,0.626097
51,18.0,2.731442,0.38848,0.83385
51,18.5,12.469782,2.239526,6.870072
51,19.0,0.236334,2.933374,3.752342
51,19.5,0.056578,1.338477,1.23429
51,20.0,0.366288,0.509112,0.490366
51,20.5,7.374464,0.57884,1.937773
51,21.0,4.280033,3.155251,6.889102
51,21.5,0.087908,2.357895,2.579299
51,22.0,0.081527,0.965207,0.854094
51,22.5,0.988998,0.395324,0.510636
51,23.0,14.03287,1.194441,4.400402
51,23.5,0.913248,3.308142,5.267775
51,24.0,0.055524,1.796548,1.770807
51,24.5,0.156799,0.692527,0.612147
51,25.0,2.820396,0.386701,0.848199
52,0.0,0.921851,1.489134,1.590492
52,0.5,3.120918,0.900336,1.573746
52,1.0,7.901684,1.831755,4.616702
52,1.5,1.07425,2.337511,3.373903
52,2.0,0.546541,1.283642,1.41277
52,2.5,2.834494,0.75139,1.311057
52,3.0,9.438417,1.865158,5.086974
52,3.5,0.795477,2.53449,3.569502
52,4.0,0.305748,1.308518,1.342146
52,4.5,1.754034,0.638518,0.931556
52,5.0,11.577763,1.507898,4.672321
