id,t,x,y
43,3.0,14.218264,9.057276
43,4.0,11.397881,11.462468
43,5.0,8.951244,12.679033
43,6.0,7.228673,12.624454
43,7.0,6.2084312,11.739958
43,8.0,5.7377796,10.523454
43,9.0,5.6762285,9.312506
43,10.0,5.923556,8.282333
43,11.0,6.403336,7.5040197
43,12.0,7.0404553,6.994417
43,13.0,7.74656,6.745585
43,14.0,8.41958,6.737583
43,15.0,8.958485,6.9400244
43,16.0,9.287144,7.307556
43,17.0,9.375296,7.775583
43,18.0,9.245285,8.263349
43,19.0,8.960812,8.688107
43,20.0,8.603612,8.985745
43,21.0,8.24962,9.126664
43,22.0,7.9540052,9.118296
43,23.0,7.7472267,8.9951
43,24.0,7.638416,8.8035555
43,25.0,7.621204,8.589317
43,26.0,7.679071,8.389542
43,27.0,7.789493,8.229917
43,28.0,7.927302,8.124625
43,29.0,8.067796,8.07767
43,30.0,8.189743,8.084668
43,31.0,8.277958,8.134844
43,32.0,8.324896,8.21326
43,33.0,8.330827,8.30331
43,34.0,8.302558,8.389322
43,35.0,8.251109,8.458861
43,36.0,8.18901,8.504274
43,37.0,8.127893,8.523166
43,38.0,8.076813,8.517822
43,39.0,8.041404,8.493892
43,40.0,8.023802,8.458751
43,41.0,8.023089,8.41996
43,42.0,8.03607,8.384068
43,43.0,8.058169,8.35585
43,44.0,8.084356,8.337996
43,45.0,8.1099415,8.331142
43,46.0,8.131202,8.334192
43,47.0,8.145759,8.344797
43,48.0,8.152696,8.35993
43,49.0,8.152425,8.376458
43,50.0,8.1463785,8.391626
44,0.0,18.618801,5.9452
44,1.0,17.713583,10.228883
44,2.0,15.466759,16.124569
44,3.0,12.523464,21.984472
44,4.0,9.788173,25.583378
44,5.0,7.8240385,26.160564
44,6.0,6.685608,24.595003
44,7.0,6.2040915,22.14417
44,8.0,6.204387,19.691635
44,9.0,6.5521526,17.68704
44,10.0,7.13162,16.301254
44,11.0,7.819739,15.560711
44,12.0,8.481722,15.419279
44,13.0,8.992332,15.782482
44,14.0,9.269624,16.508305
44,15.0,9.298134,17.410479
44,16.0,9.126045,18.284477
44,17.0,8.838937,18.955935
44,18.0,8.526331,19.326645
44,19.0,8.2573,19.390226
44,20.0,8.071288,19.212294
44,21.0,7.980433,18.892933
44,22.0,7.976695,18.532362
44,23.0,8.03932,18.209858
44,24.0,8.141258,17.97559
44,25.0,8.254663,17.850805
44,26.0,8.355589,17.832293
44,27.0,8.427529,17.898811
44,28.0,8.463164,18.018505
44,29.0,8.463978,18.156593
44,30.0,8.438046,18.282393
44,31.0,8.39684,18.374454
44,32.0,8.352038,18.422886
44,33.0,8.313126,18.42874
44,34.0,8.28609,18.401182
44,35.0,8.273181,18.353647
44,36.0,8.27343,18.300108
44,37.0,8.283631,18.252237
44,38.0,8.299476,18.217772
44,39.0,8.316609,18.200037
44,40.0,8.331458,18.198406
44,41.0,8.341726,18.209354
44,42.0,8.346537,18.227808
44,43.0,8.346266,18.248465
44,44.0,8.34218,18.26685
44,45.0,8.335975,18.279987
44,46.0,8.329346,18.286615
44,47.0,8.323662,18.28702
44,48.0,8.319782,18.282616
44,49.0,8.318014,18.275398
44,50.0,8.318191,18.26742
45,0.0,2.886496,28.517681
45,1.0,2.3461483,15.699114
45,2.0,2.9129496,8.678644
45,3.0,4.4424243,5.0709963
45,4.0,7.3011417,3.3291168
45,5.0,11.846814,2.6691074
45,6.0,17.744335,2.8509274
45,7.0,23.299038,4.193355
45,8.0,25.724195,7.749565
45,9.0,22.865591,14.206132
45,10.0,16.615637,19.980423
45,11.0,11.633053,20.403591
45,12.0,9.328899,17.121279
45,13.0,8.959268,13.416531
45,14.0,9.857672,10.689121
45,15.0,11.617009,9.167046
45,16.0,13.786268,8.764579
45,17.0,15.702797,9.38953
45,18.0,16.639814,10.895481
45,19.0,16.252636,12.832657
45,20.0,14.910974,14.380714
45,21.0,13.411373,14.871363
