id,t,x,y
10,9.0,7.3097734,31.70143
10,10.0,6.675214,33.316757
10,11.0,6.187383,33.285183
10,12.0,6.0047207,32.294888
10,13.0,6.0834227,31.215395
10,14.0,6.2923117,30.58064
10,15.0,6.4890556,30.51506
10,16.0,6.5824594,30.844688
10,17.0,6.5634065,31.27224
10,18.0,6.4830813,31.555855
10,19.0,6.4036436,31.611296
10,20.0,6.3625383,31.497765
10,21.0,6.364638,31.333595
10,22.0,6.3928266,31.215967
10,23.0,6.424085,31.183325
10,24.0,6.4423456,31.219656
10,25.0,6.4436555,31.282122
10,26.0,6.433688,31.331179
10,27.0,6.4214253,31.348333
10,28.0,6.4135814,31.337273
10,29.0,6.412245,31.313816
10,30.0,6.4156275,31.293785
10,31.0,6.42036,31.28546
10,32.0,6.423681,31.288454
10,33.0,6.4245286,31.297127
10,34.0,6.4234185,31.305223
10,35.0,6.421611,31.30909
10,36.0,6.4202285,31.308456
10,37.0,6.419773,31.305302
10,38.0,6.4201164,31.302073
10,39.0,6.4207973,31.300337
10,40.0,6.421365,31.300367
10,41.0,6.4215903,31.301493
10,42.0,6.421493,31.302767
10,43.0,6.4212403,31.303526
10,44.0,6.4210105,31.3036
10,45.0,6.420904,31.30321
10,46.0,6.420927,31.302711
10,47.0,6.4210196,31.302385
10,48.0,6.421112,31.302322
10,49.0,6.4211597,31.302456
10,50.0,6.421157,31.302649
11,0.0,16.159252,13.39869
11,1.0,8.342684,18.978447
11,2.0,4.328115,18.104979
11,3.0,2.7908998,14.539738
11,4.0,2.310804,10.980179
11,5.0,2.3444927,8.18362
11,6.0,2.7443647,6.1891403
11,7.0,3.5100632,4.8637204
11,8.0,4.6832647,4.0743723
11,9.0,6.2618847,3.739357
11,10.0,8.096878,3.8470902
11,11.0,9.813764,4.462473
11,12.0,10.866317,5.6894126
11,13.0,10.8049755,7.506212
11,14.0,9.657804,9.498345
11,15.0,8.008328,10.915092
11,16.0,6.522649,11.276218
11,17.0,5.5157647,10.72036
11,18.0,4.9981885,9.694585
11,19.0,4.881462,8.589523
11,20.0,5.080361,7.6343145
11,21.0,5.525004,6.933802
11,22.0,6.1412234,6.5252876
11,23.0,6.8294806,6.415405
11,24.0,7.459345,6.593209
11,25.0,7.8916793,7.022876
11,26.0,8.026965,7.6247206
11,27.0,7.8537536,8.265992
11,28.0,7.457836,8.788398
11,29.0,6.9781017,9.070254
11,30.0,6.542976,9.077048
11,31.0,6.2327447,8.860225
11,32.0,6.077848,8.516173
11,33.0,6.0739255,8.143371
11,34.0,6.1957088,7.818678
11,35.0,6.404707,7.5912504
11,36.0,6.6534653,7.484837
11,37.0,6.890658,7.5014524
11,38.0,7.069381,7.6238523
11,39.0,7.157585,7.817805
11,40.0,7.1464057,8.036953
11,41.0,7.051636,8.232189
11,42.0,6.906826,8.36392
11,43.0,6.7513933,8.412107
11,44.0,6.619475,8.379293
11,45.0,6.5333943,8.28599
11,46.0,6.502094,8.161886
11,47.0,6.522719,8.037148
11,48.0,6.583519,7.936295
11,49.0,6.6671515,7.875015
11,50.0,6.7541986,7.859229
12,0.0,5.524541,5.523841
12,1.0,8.149479,4.7971435
12,2.0,11.225726,5.0818396
12,3.0,13.552845,6.5205135
12,4.0,13.840763,9.189261
12,5.0,12.028516,12.241938
12,6.0,9.54892,13.962004
12,7.0,7.727954,13.692637
12,8.0,6.880438,12.264942
12,9.0,6.83367,10.670617
12,10.0,7.3632965,9.449035
12,11.0,8.242838,8.790543
12,12.0,9.190707,8.71768
12,13.0,9.886457,9.157877
12,14.0,10.097529,9.92902
12,15.0,9.818298,10.7329855
12,16.0,9.264195,11.260457
12,17.0,8.711567,11.361604
12,18.0,8.347465,11.104025
12,19.0,8.233637,10.676703
12,20.0,8.340691,10.266959
12,21.0,8.58727,9.997873
12,22.0,8.869131,9.918327
12,23.0,9.087772,10.013111
12,24.0,9.180715,10.218576
12,25.0,9.140686,10.445846
12,26.0,9.010316,10.61294
12,27.0,8.855207,10.674561
12,28.0,8.733383,10.633089
12,29.0,8.6769495,10.526735
12,30.0,8.688979,10.406275
12,31.0,8.75026,10.3144245
12,32.0,8.830242,10.274479
12,33.0,8.898669,10.288014
12,34.0,8.935193,10.339175
12,35.0,8.934358,10.4030905
12,36.0,8.904578,10.455711
12,37.0,8.862277,10.481819
12,38.0,8.824383,10.478489
12,39.0,8.802463,10.453415
12,40.0,8.800163,10.419829
12,41.0,8.813884,10.3907585
12,42.0,8.83558,10.374784
12,43.0,8.856339,10.374282
12,44.0,8.869479,10.38603
12,45.0,8.87229,10.403468
12,46.0,8.866099,10.419564
12,47.0,8.854954,10.429256
12,48.0,8.843657,10.430726
12,49.0,8.83599,10.4253025
12,50.0,8.833691,10.416315
13,0.0,26.725506,23.61639
13,1.0,9.688076,25.98154
13,2.0,5.4265933,21.03032
13,3.0,4.372366,15.5010395
13,4.0,4.571867,11.262819
13,5.0,5.5835743,8.392047
13,6.0,7.287037,6.609234
13,7.0,9.482173,5.6387486
13,8.0,11.74884,5.2745824
13,9.0,13.58765,5.369595
13,10.0,14.693016,5.805335
13,11.0,15.053524,6.4634666
13,12.0,14.848265,7.2135687
13,13.0,14.311474,7.9245157
13,14.0,13.652396,8.49192
13,15.0,13.022799,8.861851
13,16.0,12.511774,9.034774
13,17.0,12.155391,9.050134
13,18.0,11.952146,8.963736
13,19.0,11.877934,8.829291
13,20.0,11.897913,8.688373
13,21.0,11.975116,8.567568
13,22.0,12.076438,8.479893
13,23.0,12.176334,8.427992
13,24.0,12.258369,8.407677
13,25.0,12.31488,8.411098
13,26.0,12.345271,8.429291
13,27.0,12.353643,8.454006
13,28.0,12.346415,8.478799
13,29.0,12.330374,8.499474
13,30.0,12.311378,8.514008
13,31.0,12.293683,8.522133
13,32.0,12.279803,8.524762
13,33.0,12.270709,8.523414
13,34.0,12.26622,8.519737
13,35.0,12.265448,8.515185
13,36.0,12.267195,8.5108385
13,37.0,12.270269,8.507357
13,38.0,12.27368,8.505017
13,39.0,12.276731,8.503807
13,40.0,12.2790365,8.503527
13,41.0,12.280475,8.503892
13,42.0,12.281111,8.504611
13,43.0,12.281125,8.505437
13,44.0,12.280737,8.506192
13,45.0,12.280154,8.506775
13,46.0,12.279545,8.507148
13,47.0,12.279022,8.507323
13,48.0,12.278643,8.507342
13,49.0,12.278419,8.507257
13,50.0,12.278333,8.50712
14,0.0,1.737155,4.128851
14,1.0,4.1050024,3.2151394
14,2.0,8.576906,3.0754879
14,3.0,14.194277,4.036889
14,4.0,17.853512,7.1147604
14,5.0,17.558321,13.93323
14,6.0,13.856768,23.989796
14,7.0,9.370088,31.783585
14,8.0,6.306151,33.327732
14,9.0,4.81567,30.520779
14,10.0,4.356698,26.416761
14,11.0,4.5643654,22.720068
14,12.0,5.2558646,20.093634
14,13.0,6.2673316,18.727633
14,14.0,7.334858,18.614788
14,15.0,8.114215,19.59519
14,16.0,8.359021,21.288353
14,17.0,8.084108,23.090183
14,18.0,7.525099,24.387905
14,19.0,6.9534426,24.865332
14,20.0,6.542101,24.596962
14,21.0,6.349978,23.890295
14,22.0,6.361277,23.082092
14,23.0,6.520298,22.423767
14,24.0,6.751392,22.051073
14,25.0,6.9753036,21.992617
14,26.0,7.1286583,22.19093
14,27.0,7.181359,22.531939
14,28.0,7.1415377,22.884342
14,29.0,7.0446897,23.141687
14,30.0,6.934523,23.251343
14,31.0,6.846466,23.218916
14,32.0,6.799585,23.09107
14,33.0,6.7962546,22.929668
14,34.0,6.8263183,22.7894
14,35.0,6.8730087,22.704552
14,36.0,6.9189763,22.685163
14,37.0,6.951201,22.720455
14,38.0,6.96375,22.78683
14,39.0,6.957886,22.857536
14,40.0,6.939954,22.911114
14,41.0,6.9182,22.936394
14,42.0,6.8998547,22.93324
14,43.0,6.8893,22.909782
14,44.0,6.8875713,22.877916
14,45.0,6.892931,22.848907
14,46.0,6.9020643,22.830334
14,47.0,6.9114103,22.824875
14,48.0,6.918235,22.830797
14,49.0,6.9212103,22.843544
14,50.0,6.9204483,22.857744
15,0.0,1.911446,19.455902
15,1.0,1.8936454,14.397482
15,2.0,2.1735551,10.755639
15,3.0,2.7418127,8.274975
15,4.0,3.637379,6.6981106
15,5.0,4.889117,5.843197
15,6.0,6.4455724,5.625509
15,7.0,8.103679,6.0681915
15,8.0,9.495033,7.2973995
15,9.0,10.191997,9.45913
15,10.0,9.930845,12.4561825
15,11.0,8.835476,15.615442
15,12.0,7.3918715,17.860373
15,13.0,6.1001244,18.528345
15,14.0,5.1988826,17.795732
15,15.0,4.7024937,16.283543
15,16.0,4.5439143,14.569814
15,17.0,4.6530066,13.018795
15,18.0,4.9712877,11.81131
15,19.0,5.4413514,11.018331
15,20.0,5.9929533,10.656125
15,21.0,6.5369577,10.712959
15,22.0,6.9741836,11.151001
15,23.0,7.219979,11.891148
15,24.0,7.2346225,12.796772
15,25.0,7.0408335,13.681528
15,26.0,6.713809,14.356806
15,27.0,6.3484573,14.698367
15,28.0,6.0255637,14.685712
15,29.0,5.794845,14.389839
15,30.0,5.6755085,13.928383
15,31.0,5.6645503,13.421496
15,32.0,5.7447257,12.965974
15,33.0,5.8897233,12.626769
15,34.0,6.067623,12.438023
15,35.0,6.24449,12.406931
15,36.0,6.3891416,12.517403
15,37.0,6.47866,12.73361
15,38.0,6.502939,13.005254
15,39.0,6.466236,13.276112
15,40.0,6.3847833,13.49532
15,41.0,6.2813506,13.628156
15,42.0,6.1789994,13.662254
15,43.0,6.0961933,13.60714
15,44.0,6.0442705,13.488167
15,45.0,6.027065,13.338028
15,46.0,6.041898,13.188878
15,47.0,6.0812354,13.066745
15,48.0,6.134612,12.988487
15,49.0,6.190645,12.960862
15,50.0,6.2389936,12.981126
16,0.0,10.116323,15.74855
16,1.0,9.924162,15.112921
16,2.0,10.064587,14.490881
16,3.0,10.418442,14.060371
16,4.0,10.838138,13.895031
16,5.0,11.181926,13.981029
16,6.0,11.354842,14.238641
16,7.0,11.337276,14.551774
16,8.0,11.180234,14.808097
16,9.0,10.970148,14.937429
16,10.0,10.787687,14.928893
16,11.0,10.682182,14.820318
16,12.0,10.666005,14.671707
16,13.0,10.721846,14.539349
16,14.0,10.815368,14.459757
16,15.0,10.908883,14.444398
16,16.0,10.973201,14.482641
16,17.0,10.994929,14.549964
16,18.0,10.9773855,14.61844
16,19.0,10.935676,14.666256
16,20.0,10.888881,14.683338
16,21.0,10.852897,14.671828
16,22.0,10.8362465,14.642379
16,23.0,10.839345,14.608613
16,24.0,10.856416,14.582103
16,25.0,10.878772,14.569315
16,26.0,10.89817,14.570889
16,27.0,10.909265,14.58286
16,28.0,10.910589,14.598981
16,29.0,10.904101,14.613211
16,30.0,10.893734,14.621556
16,31.0,10.883676,14.622838
