id,t,activator,inhibitor
59,33.6,1.848739,3.622024
59,34.0,2.287469,3.697153
59,34.4,2.774295,3.84613
59,34.8,3.238297,4.065585
59,35.2,3.620635,4.342964
59,35.6,3.888707,4.660808
59,36.0,4.030661,5.000005
59,36.4,4.045074,5.341355
59,36.8,3.931913,5.665754
59,37.2,3.684024,5.953144
59,37.6,3.27355,6.179538
59,38.0,2.612103,6.308567
59,38.4,1.375169,6.259206
59,38.8,0.417731,6.025583
59,39.2,0.427905,5.822307
59,39.6,0.448488,5.622554
59,40.0,0.471199,5.426206
60,0.0,3.336392,7.89908
60,0.4,1.498727,7.876102
60,0.8,0.308858,7.604765
60,1.2,0.318999,7.385578
60,1.6,0.330362,7.168123
60,2.0,0.34255,6.952494
60,2.4,0.355656,6.738831
60,2.8,0.369791,6.527286
60,3.2,0.385084,6.318033
60,3.6,0.401687,6.111268
60,4.0,0.419782,5.907216
60,4.4,0.439588,5.706131
60,4.8,0.461373,5.50831
60,5.2,0.485466,5.314099
60,5.6,0.512279,5.123904
60,6.0,0.542338,4.93821
60,6.4,0.576326,4.757605
60,6.8,0.615152,4.58281
60,7.2,0.660057,4.414733
60,7.6,0.712794,4.254541
60,8.0,0.77593,4.10378
60,8.4,0.853386,3.964577
60,8.8,0.951402,3.839977
60,9.2,1.080234,3.734541
60,9.6,1.256614,3.655302
60,10.0,1.504951,3.612973
60,10.4,1.849271,3.622078
60,10.8,2.288106,3.697303
60,11.2,2.774949,3.84638
60,11.6,3.238876,4.065923
60,12.0,3.621076,4.343368
60,12.4,3.888984,4.661254
60,12.8,4.030766,5.000467
60,13.2,4.045008,5.341806
60,13.6,3.931673,5.666169
60,14.0,3.683591,5.953496
60,14.4,3.272862,6.179787
60,14.8,2.610954,6.308648
60,15.2,1.372811,6.258948
60,15.6,0.417683,6.025305
60,16.0,0.427931,5.822036
60,16.4,0.448517,5.622288
60,16.8,0.471231,5.425944
60,17.2,0.496415,5.233373
60,17.6,0.524525,5.045012
60,18.0,0.556146,4.861386
60,18.4,0.592048,4.683134
60,18.8,0.633261,4.511048
60,19.2,0.681217,4.346136
60,19.6,0.737964,4.189704
60,20.0,0.806556,4.043515
60,20.4,0.891738,3.910029
60,20.8,1.001187,3.792839
60,21.2,1.147569,3.697406
60,21.6,1.350974,3.632182
60,22.0,1.637604,3.609623
60,22.4,2.024493,3.645057
60,22.8,2.491568,3.751107
60,23.2,2.97736,3.930939
60,23.6,3.412496,4.17681
60,24.0,3.749038,4.473589
60,24.4,3.964367,4.802823
60,24.8,4.052268,5.14526
60,25.2,4.012915,5.481786
60,25.6,3.844395,5.793104
60,26.0,3.533143,6.058031
60,26.4,3.033882,6.248994
60,26.8,2.196731,6.317652
60,27.2,0.658535,6.155922
60,27.6,0.417468,5.939002
60,28.0,0.436366,5.737403
60,28.4,0.45782,5.53905
60,28.8,0.481526,5.344248
60,29.2,0.507882,5.153395
60,29.6,0.537393,4.966961
60,30.0,0.570713,4.785515
60,30.4,0.608709,4.609756
60,30.8,0.652562,4.440558
60,31.2,0.703929,4.279041
60,31.6,0.765221,4.126681
60,32.0,0.840098,3.985496
60,32.4,0.934347,3.858357
60,32.8,1.057446,3.749533
60,33.2,1.224948,3.665592
60,33.6,1.460213,3.616606
60,34.0,1.788582,3.616617
60,34.4,2.214564,3.680722
60,34.8,2.698435,3.818175
60,35.2,3.170451,4.027333
60,35.6,3.568255,4.296789
60,36.0,3.855242,4.60959
60,36.4,4.017012,4.946738
60,36.8,4.051163,5.289002
60,37.2,3.95798,5.617301
60,37.6,3.732066,5.911854
60,38.0,3.350241,6.149615
60,38.4,2.738963,6.29721
60,38.8,1.633577,6.284948
60,39.2,0.429107,6.058044
60,39.6,0.424907,5.853594
60,40.0,0.44516,5.653342
61,0.0,1.337777,6.494844
61,0.4,0.394621,6.254106
61,0.8,0.407116,6.047914
61,1.2,0.425708,5.844749
61,1.6,0.446095,5.644639
61,2.0,0.468554,5.447895
61,2.4,0.493439,5.254878
61,2.8,0.521193,5.066017
61,3.2,0.552384,4.881828
61,3.6,0.587757,4.702934
61,4.0,0.628309,4.530108
61,4.4,0.675417,4.364328
61,4.8,0.731043,4.206862
61,5.2,0.798102,4.059411
61,5.6,0.8811,3.92434
61,6.0,0.987295,3.805083
61,6.4,1.128663,3.706842
61,6.8,1.324384,3.637667
61,7.2,1.600374,3.609555
61,7.6,1.976068,3.637702
61,8.0,2.436619,3.73542
61,8.4,2.923977,3.907141
61,8.8,3.367733,4.146227
61,9.2,3.716929,4.438158
61,9.6,3.946442,4.764696
61,10.0,4.048738,5.106604
61,10.4,4.023715,5.444749
61,10.8,3.870109,5.759908
61,11.2,3.576326,6.03126
61,11.6,3.102546,6.232358
61,12.0,2.31914,6.318738
61,12.4,0.820485,6.185724
61,12.8,0.416002,5.961943
61,13.2,0.434076,5.759968
61,13.6,0.455295,5.561237
61,14.0,0.47873,5.366017
61,14.4,0.504764,5.174696
61,14.8,0.53389,4.987737
61,15.2,0.566741,4.805697
61,15.6,0.604159,4.629258
61,16.0,0.647279,4.459269
61,16.4,0.697696,4.29682
61,16.8,0.757716,4.143339
61,17.2,0.830822,4.00077
61,17.6,0.922499,3.871867
61,18.0,1.041705,3.760703
61,18.4,1.203177,3.673529
61,18.8,1.429443,3.619967
61,19.2,1.746427,3.613668
61,19.6,2.162519,3.669912
61,20.0,2.643133,3.798966
61,20.4,3.12001,4.000465
61,20.8,3.528507,4.263906
61,21.2,3.829031,4.572756
61,21.6,4.005169,4.908125
61,22.0,4.053668,5.250766
61,22.4,3.974924,5.581602
61,22.8,3.764646,5.881014
61,23.2,3.402621,6.126548
61,23.6,2.824354,6.286671
61,24.0,1.802971,6.298675
61,24.4,0.450065,6.082301
61,24.8,0.422781,5.876364
61,25.2,0.442775,5.675752
61,25.6,0.464888,5.478458
61,26.0,0.489367,5.284831
61,26.4,0.516637,5.095289
61,26.8,0.547247,4.91033
61,27.2,0.581907,4.73056
61,27.6,0.621569,4.556726
61,28.0,0.667539,4.389768
61,28.4,0.721669,4.230902
61,28.8,0.786692,4.081747
61,29.2,0.866803,3.944545
61,29.6,0.968725,3.822524
61,30.0,1.10353,3.720549
61,30.4,1.289142,3.646141
61,30.8,1.550829,3.610644
61,31.2,1.910702,3.628967
61,31.6,2.360912,3.715213
61,32.0,2.848896,3.875526
61,32.4,3.303535,4.104878
61,32.8,3.669786,4.389687
61,33.2,3.918854,4.712072
61,33.6,4.041154,5.052843
61,34.0,4.036022,5.392834
61,34.4,3.902915,5.712896
61,34.8,3.632647,5.992633
61,35.2,3.191926,6.206943
61,35.6,2.474199,6.315855
61,36.0,1.096638,6.22579
61,36.4,0.415184,5.993924
61,36.8,0.430937,5.791375
61,37.2,0.451836,5.592125
61,37.6,0.474901,5.396331
61,38.0,0.500498,5.204372
61,38.4,0.529102,5.016696
61,38.8,0.561321,4.833844
61,39.2,0.597958,4.656477
61,39.6,0.640094,4.485414
61,40.0,0.689239,4.321701
62,0.0,1.166457,6.963945
62,0.4,0.358154,6.714697
62,0.8,0.371471,6.503351
62,1.2,0.386904,6.294371
62,1.6,0.403667,6.087904
62,2.0,0.421945,5.884175
62,2.4,0.441962,5.683446
62,2.8,0.463992,5.486018
62,3.2,0.488372,5.292242
62,3.6,0.515525,5.102533
62,4.0,0.545994,4.917387
62,4.4,0.580481,4.737403
62,4.8,0.619929,4.563324
62,5.2,0.665624,4.396079
62,5.6,0.719396,4.236873
62,6.0,0.783931,4.087307
62,6.4,0.863356,3.94959
62,6.8,0.964265,3.826906
62,7.2,1.097518,3.724038
62,7.6,1.280733,3.64838
62,8.0,1.538979,3.611118
62,8.4,1.894917,3.627072
62,8.8,2.342359,3.710508
62,9.2,2.830217,3.867983
62,9.6,3.287338,4.094878
62,10.0,3.657697,4.377859
62,10.4,3.911562,4.699146
62,10.8,4.038801,5.039564
62,11.2,4.03858,5.379939
62,11.6,3.910501,5.701136
62,12.0,3.645919,5.982849
62,12.4,3.212992,6.200276
62,12.8,2.510104,6.314419
62,13.2,1.167688,6.234874
62,13.6,0.415381,6.001851
62,14.0,0.43017,5.799141
62,14.4,0.45099,5.599764
62,14.8,0.473965,5.40383
62,15.2,0.499457,5.211714
62,15.6,0.527934,5.023864
62,16.0,0.56,4.840814
62,16.4,0.596448,4.663221
62,16.8,0.638347,4.491897
62,17.2,0.687186,4.327876
62,17.6,0.745103,4.172511
62,18.0,0.815302,4.027627
62,18.4,0.902787,3.895787
62,18.8,1.015681,3.780753
62,19.2,1.167384,3.688264
62,19.6,1.378902,3.627189
62,20.0,1.67653,3.610442
62,20.4,2.074472,3.653404
62,20.8,2.547297,3.76791
62,21.2,3.030579,3.955826
62,21.6,3.456393,4.208348
62,22.0,3.779878,4.509782
62,22.4,3.980816,4.841491
62,22.8,4.054194,5.184214
62,23.2,4.000357,5.518858
62,23.6,3.816621,5.826029
62,24.0,3.487201,6.084125
62,24.4,2.960551,6.26428
62,24.8,2.062513,6.313571
62,25.2,0.544876,6.127209
62,25.6,0.419288,5.915893
62,26.0,0.438704,5.71466
62,26.4,0.460398,5.516693
62,26.8,0.484384,5.32232
62,27.2,0.511071,5.131944
62,27.6,0.540979,4.946047
62,28.0,0.574782,4.76521
62,28.4,0.613379,4.590151
62,28.8,0.657992,4.421765
62,29.2,0.710349,4.261207
62,29.6,0.772973,4.110004
62,30.0,0.84971,3.970253
62,30.4,0.946674,3.84495
62,30.8,1.073903,3.738572
62,31.2,1.2478,3.658024
62,31.6,1.492502,3.613842
62,32.0,1.832459,3.620427
62,32.4,2.267896,3.692594
62,32.8,2.754108,3.838505
62,33.2,3.220393,4.055243
62,33.6,3.606935,4.33055
62,34.0,3.88008,4.647095
62,34.4,4.027321,4.985791
62,34.8,4.046997,5.327429
62,35.2,3.939177,5.652915
62,35.6,3.697204,5.94227
62,36.0,3.294542,6.171773
62,36.4,2.647067,6.305913
62,36.8,1.446844,6.266872
62,37.2,0.419542,6.034172
62,37.6,0.427099,5.830644
62,38.0,0.447596,5.630758
62,38.4,0.470212,5.434261
62,38.8,0.495282,5.24152
62,39.2,0.523256,5.052969
62,39.6,0.554714,4.869128
62,40.0,0.590413,4.690632
63,0.0,2.319445,4.867145
63,0.4,2.047744,4.909263
63,0.8,1.575317,4.881679
63,1.2,0.903913,4.750421
63,1.6,0.645565,4.573048
63,2.0,0.66524,4.404977
63,2.4,0.716517,4.245288
63,2.8,0.780147,4.095151
63,3.2,0.858581,3.956722
63,3.6,0.958082,3.833117
63,4.0,1.089193,3.729011
63,4.4,1.269102,3.651627
63,4.8,1.522574,3.611922
63,5.2,1.872966,3.624581
63,5.6,2.31638,3.704085
63,6.0,2.803873,3.857556
63,6.4,3.264336,4.080962
63,6.8,3.640397,4.361329
63,7.2,3.900983,4.681022
63,7.6,4.035166,5.020895
63,8.0,4.04185,5.361761
63,8.4,3.920822,5.684501
63,8.8,3.664162,5.968932
63,9.2,3.241968,6.190648
63,9.6,2.55913,6.311941
63,10.0,1.26678,6.246889
63,10.4,0.416096,6.013021
63,10.8,0.429098,5.810063
63,11.2,0.449806,5.610509
63,11.6,0.472656,5.414379
63,12.0,0.498,5.222045
63,12.4,0.526301,5.03395
63,12.8,0.558154,4.850624
63,13.2,0.594339,4.672715
63,13.6,0.635909,4.501026
63,14.0,0.684323,4.336577
63,14.4,0.741676,4.1807
63,14.8,0.811101,4.035189
63,15.2,0.897474,3.902558
63,15.6,1.008703,3.786486
63,16.0,1.157834,3.692578
63,16.4,1.365435,3.629502
63,16.8,1.657784,3.609956
63,17.2,2.050487,3.649304
63,17.6,2.520674,3.75977
63,18.0,3.00527,3.943842
63,18.4,3.435608,4.193214
63,18.8,3.765358,4.492457
63,19.2,3.973172,4.823016
63,19.6,4.05348,5.165634
63,20.0,4.006558,5.501207
63,20.4,3.830106,5.810391
63,20.8,3.509428,6.071791
63,21.2,2.996073,6.25718
63,21.6,2.127996,6.315911
63,22.0,0.592676,6.140671
63,22.4,0.41839,5.926916
63,22.8,0.437585,5.72551
63,23.2,0.459164,5.527358
63,23.6,0.483016,5.33278
63,24.0,0.509544,5.142175
63,24.4,0.539261,4.95602
63,24.8,0.572832,4.774892
63,25.2,0.61114,4.599497
63,25.6,0.655388,4.430722
63,26.0,0.707269,4.269704
63,26.4,0.769251,4.117945
63,26.8,0.845091,3.977505
63,27.2,0.940744,3.851319
63,27.6,1.065976,3.743763
63,28.0,1.236782,3.661579
63,28.4,1.476936,3.615081
63,28.8,1.811355,3.618503
63,29.2,2.24235,3.686807
63,29.6,2.727564,3.828686
63,30.0,3.196685,4.041826
63,30.4,3.588658,4.314368
63,30.8,3.86843,4.629157
63,31.2,4.022607,4.967145
63,31.6,4.04919,5.309113
63,32.0,3.948364,5.635973
63,32.4,3.714092,5.927846
63,32.8,3.321488,6.161344
63,33.2,2.691677,6.302012
63,33.6,1.537926,6.276044
63,34.0,0.423099,6.04551
63,34.4,0.426048,5.841593
63,34.8,0.44643,5.641531
63,35.2,0.468924,5.444842
63,35.6,0.49385,5.251886
63,36.0,0.521653,5.063095
63,36.4,0.552904,4.878984
63,36.8,0.588349,4.700178
63,37.2,0.628992,4.527454
63,37.6,0.676216,4.361794
63,38.0,0.731996,4.204471
63,38.4,0.799265,4.057193
63,38.8,0.88256,3.922339
63,39.2,0.989198,3.803366
63,39.6,1.131249,3.705509
63,40.0,1.328016,3.636874
64,0.0,1.413612,7.525867
64,0.4,0.326081,7.261786
64,0.8,0.337184,7.045312
64,1.2,0.349881,6.830782
64,1.6,0.363557,6.618303
64,2.0,0.378333,6.408038
64,2.4,0.39435,6.200174
64,2.8,0.411777,5.994922
64,3.2,0.430815,5.792523
64,3.6,0.45171,5.593254
64,4.0,0.474762,5.39744
64,4.4,0.500344,5.205457
64,4.8,0.528929,5.017755
64,5.2,0.561125,4.834875
64,5.6,0.597734,4.657473
64,6.0,0.639835,4.486372
64,6.4,0.688934,4.322613
64,6.8,0.747198,4.167561
64,7.2,0.817874,4.02306
64,7.6,0.906044,3.891706
64,8.0,1.019967,3.777309
64,8.4,1.17326,3.685692
64,8.8,1.387192,3.625849
64,9.2,1.688046,3.610823
64,9.6,2.089128,3.655994
64,10.0,2.563454,3.772952
64,10.4,3.04584,3.963187
64,10.8,3.468846,4.217594
64,11.2,3.788504,4.52033
64,11.6,3.985267,4.852708
64,12.0,4.054444,5.195469
64,12.4,3.996412,5.529522
64,12.8,3.80824,5.835441
64,13.2,3.473454,6.091494
64,13.6,2.938531,6.268407
64,14.0,2.021467,6.311787
64,14.4,0.52122,6.119273
64,14.8,0.419853,5.909215
64,15.2,0.439386,5.708087
64,15.6,0.461149,5.510233
64,16.0,0.485217,5.315984
64,16.4,0.512001,5.125747
64,16.8,0.542026,4.940007
64,17.2,0.575971,4.759349
64,17.6,0.614744,4.584493
64,18.0,0.659582,4.416345
64,18.4,0.712231,4.256068
64,18.8,0.775249,4.105206
64,19.2,0.852539,3.965876
64,19.6,0.950313,3.841115
64,20.0,1.078775,3.735461
64,20.4,1.254581,3.65592
64,20.8,1.50208,3.613164
64,21.2,1.845398,3.621688
64,21.6,2.283462,3.696211
64,22.0,2.770172,3.844562
64,22.4,3.23465,4.063464
64,22.8,3.617851,4.340421
64,23.2,3.886962,4.658003
64,23.6,4.029996,4.9971
64,24.0,4.045485,5.338511
64,24.4,3.933416,5.663135
64,24.8,3.686739,5.95093
64,25.2,3.277873,6.177964
64,25.6,2.619319,6.308047
64,26.0,1.389967,6.26082
64,26.4,0.418049,6.027335
64,26.8,0.42774,5.82401
64,27.2,0.448305,5.62423
64,27.6,0.470997,5.427851
64,28.0,0.496154,5.235241
64,28.4,0.524233,5.046836
64,28.8,0.555817,4.863161
64,29.2,0.591672,4.684852
64,29.6,0.632827,4.512702
64,30.0,0.680708,4.347714
64,30.4,0.737356,4.191191
64,30.8,0.805812,4.044891
64,31.2,0.890801,3.911265
64,31.6,0.999961,3.793893
64,32.0,1.145897,3.698212
64,32.4,1.34862,3.632638
64,32.8,1.634314,3.609588
64,33.2,2.020238,3.644381
64,33.6,2.486778,3.749705
64,34.0,2.972742,3.928835
64,34.4,3.408653,4.174124
64,34.8,3.746307,4.470491
64,35.2,3.962872,4.799501
64,35.6,4.052025,5.141901
64,36.0,4.013919,5.478577
64,36.4,3.846702,5.790239
64,36.8,3.536988,6.055739
64,37.2,3.040005,6.247605
64,37.6,2.207771,6.317859
64,38.0,0.670761,6.158479
64,38.4,0.417324,5.940995
64,38.8,0.436166,5.739364
64,39.2,0.457599,5.540978
64,39.6,0.481282,5.34614
64,40.0,0.507609,5.155245
65,0.0,1.682372,9.550721
65,0.4,0.247673,9.252623
65,0.8,0.254514,9.023793
65,1.2,0.261772,8.796054
65,1.6,0.269444,8.569465
65,2.0,0.277568,8.344094
65,2.4,0.286184,8.120016
65,2.8,0.295339,7.897309
65,3.2,0.305085,7.676064
65,3.6,0.315481,7.456378
65,4.0,0.326596,7.238358
65,4.4,0.338507,7.022124
65,4.8,0.351304,6.807808
65,5.2,0.365093,6.595558
65,5.6,0.379995,6.385543
65,6.0,0.396155,6.17795
65,6.4,0.413745,5.972992
65,6.8,0.432971,5.770916
65,7.2,0.454082,5.572003
65,7.6,0.477387,5.376581
65,8.0,0.503268,5.185037
65,8.4,0.532209,4.997826
65,8.8,0.564838,4.815501
65,9.2,0.60198,4.638736
65,9.6,0.644753,4.46837
65,10.0,0.69472,4.305475
65,10.4,0.754138,4.15146
65,10.8,0.826411,4.008233
65,11.2,0.916884,3.878494
65,11.6,1.03427,3.766224
65,12.0,1.192924,3.677528
65,12.4,1.414958,3.621812
65,12.8,1.726473,3.612529
65,13.2,2.137606,3.665012
65,13.6,2.616312,3.789994
65,14.0,3.095242,3.987732
65,14.4,3.508744,4.248181
65,14.8,3.815758,4.555029
65,15.2,3.998847,4.889447
65,15.6,4.054302,5.232185
65,16.0,3.982538,5.564161
65,16.4,3.779749,5.865827
65,16.8,3.427049,6.114987
65,17.2,2.86388,6.280918
65,17.6,1.879686,6.303924
65,18.0,0.467081,6.094406
65,18.4,0.421774,5.887411
65,18.8,0.441628,5.686626
65,19.2,0.463623,5.489142
65,19.6,0.487962,5.295305
65,20.0,0.515067,5.105527
65,20.4,0.545478,4.920303
65,20.8,0.579895,4.740232
65,21.2,0.619254,4.566052
65,21.6,0.664837,4.39869
65,22.0,0.718462,4.239344
65,22.4,0.782798,4.089608
65,22.8,0.861941,3.951681
65,23.2,0.962436,3.828724
65,23.6,1.095056,3.72549
65,24.0,1.277292,3.649322
65,24.4,1.534129,3.611337
65,24.8,1.888438,3.626318
65,25.2,2.334714,3.708597
65,25.6,2.822488,3.864897
65,26.0,3.280608,4.090772
65,26.4,3.652652,4.372991
65,26.8,3.908494,4.693815
65,27.2,4.037773,5.03408
65,27.6,4.039581,5.374604
65,28.0,3.913576,5.696261
65,28.4,3.651329,5.97878
65,28.8,3.221582,6.197478
65,29.2,2.524681,6.313747
65,29.6,1.19695,6.2385
65,30.0,0.415532,6.00513
65,30.4,0.429855,5.80235
65,30.8,0.450641,5.602921
65,31.2,0.473579,5.406929
65,31.6,0.499028,5.214749
65,32.0,0.527453,5.026826
65,32.4,0.559456,4.843696
65,32.8,0.595826,4.666009
65,33.2,0.637628,4.494577
65,33.6,0.686341,4.330431
65,34.0,0.744092,4.174915
65,34.4,0.814062,4.029845
65,34.8,0.901218,3.897772
65,35.2,1.013619,3.782431
65,35.6,1.16456,3.689522
65,36.0,1.374918,3.627855
65,36.4,1.670989,3.610281
65,36.8,2.067399,3.652177
65,37.2,2.539469,3.765495
65,37.6,3.023159,3.952284
65,38.0,3.450317,4.203885
65,38.4,3.775648,4.504681
65,38.8,3.978609,4.836058
65,39.2,4.054023,5.178756
65,39.6,4.002219,5.513679
65,40.0,3.820628,5.821447
66,0.0,3.324245,6.081219
66,0.4,2.741144,6.228981
66,0.8,1.694754,6.225169
66,1.2,0.444733,6.00448
66,1.6,0.430132,5.800276
66,2.0,0.450867,5.600877
66,2.4,0.473829,5.404923
66,2.8,0.499305,5.212785
66,3.2,0.527764,5.024908
66,3.6,0.559808,4.84183
66,4.0,0.596228,4.664204
66,4.4,0.638093,4.492842
66,4.8,0.686888,4.328777
66,5.2,0.744746,4.173359
66,5.6,0.814864,4.028409
66,6.0,0.902233,3.896487
66,6.4,1.014953,3.781344
66,6.8,1.166386,3.688707
66,7.2,1.377494,3.627423
66,7.6,1.674573,3.610383
66,8.0,2.071975,3.652969
66,8.4,2.544535,3.767056
66,8.8,3.027964,3.954575
66,9.2,3.454253,4.206773
66,9.6,3.77839,4.507982
66,10.0,3.980041,4.839574
66,10.4,4.054137,5.182289
66,10.8,4.001017,5.517032
66,11.2,3.818039,5.824414
66,11.6,3.489531,6.082857
66,12.0,2.964279,6.263561
66,12.4,2.069427,6.313848
66,12.8,0.549308,6.128583
66,13.2,0.419193,5.917035
66,13.6,0.438588,5.715785
66,14.0,0.460269,5.517798
66,14.4,0.484242,5.323404
66,14.8,0.510912,5.133004
66,15.2,0.5408,4.94708
66,15.6,0.574579,4.766213
66,16.0,0.613146,4.591118
66,16.4,0.657721,4.422692
66,16.8,0.710028,4.262086
66,17.2,0.772585,4.110826
66,17.6,0.849229,3.971003
66,18.0,0.946056,3.845608
66,18.4,1.073075,3.739107
66,18.8,1.246648,3.658388
66,19.2,1.490876,3.613964
66,19.6,1.830258,3.620218
66,20.0,2.265241,3.691984
66,20.4,2.751359,3.837478
66,20.8,3.217947,4.053844
66,21.2,3.605056,4.328867
66,21.6,3.87889,4.645232
66,22.0,4.02685,4.983857
66,22.4,4.047242,5.325532
66,22.8,3.940147,5.651163
66,23.2,3.698976,5.940782
66,23.6,3.297366,6.170705
66,24.0,2.651757,6.305531
66,24.4,1.456446,6.26787
66,24.8,0.419842,6.035343
66,25.2,0.426989,5.831778
66,25.6,0.447474,5.631874
66,26.0,0.470078,5.435357
66,26.4,0.495133,5.242594
66,26.8,0.52309,5.054018
66,27.2,0.554525,4.870149
66,27.6,0.590198,4.69162
66,28.0,0.631126,4.519216
66,28.4,0.678715,4.353929
66,28.8,0.734976,4.197051
66,29.2,0.802903,4.050317
66,29.6,0.887137,3.916145
66,30.0,0.99517,3.79806
66,30.4,1.139371,3.701409
66,30.8,1.339436,3.634471
66,31.2,1.621468,3.609505
66,31.6,2.003579,3.64179
66,32.0,2.467953,3.744259
66,32.4,2.95453,3.920622
66,32.8,3.393442,4.163606
66,33.2,3.735449,4.458333
66,33.6,3.956874,4.786441
66,34.0,4.050951,5.12868
66,34.4,4.017749,5.46593
66,34.8,3.855646,5.778929
66,35.2,3.55195,6.046653
66,35.6,3.06381,6.242033
66,36.0,2.250458,6.318462
66,36.4,0.722497,6.168629
66,36.8,0.416784,5.948839
66,37.2,0.43538,5.747081
66,37.6,0.456733,5.548565
66,38.0,0.480322,5.353583
66,38.4,0.506539,5.162528
66,38.8,0.535884,4.975868
66,39.2,0.569001,4.794166
66,39.6,0.606747,4.618114
66,40.0,0.650284,4.448576
67,0.0,3.363662,4.136823
67,0.4,3.716736,4.428727
67,0.8,3.949853,4.755781
67,1.2,4.055367,5.098688
67,1.6,4.033279,5.438269
67,2.0,3.882602,5.7553
67,2.4,3.592285,6.029034
67,2.8,3.123822,6.233285
67,3.2,2.352185,6.324478
67,3.6,0.868932,6.199409
67,4.0,0.415168,5.973722
67,4.4,0.43291,5.771561
67,4.8,0.454011,5.572638
67,5.2,0.477308,5.377204
67,5.6,0.50318,5.185646
67,6.0,0.532111,4.998421
67,6.4,0.564726,4.816079
67,6.8,0.601852,4.639295
67,7.2,0.644605,4.468906
67,7.6,0.694545,4.305986
67,8.0,0.753929,4.15194
67,8.4,0.826153,4.008674
67,8.8,0.916555,3.878886
67,9.2,1.033836,3.766552
67,9.6,1.192326,3.677766
67,10.0,1.414113,3.621925
67,10.4,1.725306,3.612467
67,10.8,2.136145,3.66473
67,11.2,2.614731,3.789472
67,11.6,3.093777,3.986987
67,12.0,3.50757,4.247259
67,12.4,3.814964,4.553987
67,12.8,3.998462,4.888348
67,13.2,4.054328,5.231089
67,13.6,3.982974,5.56313
67,14.0,3.780625,5.864927
67,14.4,3.428469,6.114298
67,14.8,2.866173,6.280566
67,15.2,1.884102,6.304206
67,15.6,0.468269,6.095129
67,16.0,0.421715,5.888063
67,16.4,0.441561,5.687267
67,16.8,0.463549,5.489772
67,17.2,0.487879,5.295922
67,17.6,0.514975,5.106131
67,18.0,0.545374,4.920892
67,18.4,0.579777,4.740803
67,18.8,0.619118,4.566602
67,19.2,0.664679,4.399216
67,19.6,0.718274,4.239842
67,20.0,0.78257,4.090073
67,20.4,0.861656,3.952103
67,20.8,0.962068,3.829091
67,21.2,1.094561,3.725784
67,21.6,1.276601,3.649513
67,22.0,1.533154,3.611383
67,22.4,1.887135,3.626168
67,22.8,2.333174,3.708214
67,23.2,2.820929,3.864278
67,23.6,3.279249,4.089946
67,24.0,3.651631,4.372011
67,24.4,3.907872,4.692741
67,24.8,4.037562,5.032974
67,25.2,4.039778,5.373529
67,25.6,3.914191,5.695277
67,26.0,3.652415,5.977958
67,26.4,3.223306,6.196911
67,26.8,2.527601,6.313606
67,27.2,1.202836,6.239222
67,27.6,0.415568,6.005791
67,28.0,0.429791,5.802997
67,28.4,0.450571,5.603557
67,28.8,0.473502,5.407554
67,29.2,0.498941,5.215361
67,29.6,0.527356,5.027424
67,30.0,0.559347,4.844276
67,30.4,0.595701,4.666571
67,30.8,0.637484,4.495118
67,31.2,0.686172,4.330946
67,31.6,0.743889,4.175399
67,32.0,0.813813,4.030293
67,32.4,0.900903,3.898173
67,32.8,1.013204,3.78277
67,33.2,1.163992,3.689777
67,33.6,1.374117,3.627991
67,34.0,1.669875,3.61025
67,34.4,2.065975,3.651932
67,34.8,2.537891,3.76501
67,35.2,3.021662,3.951572
67,35.6,3.449088,4.202987
67,36.0,3.774792,4.503654
67,36.4,3.97816,4.834963
67,36.8,4.053984,5.177656
67,37.2,4.00259,5.512634
67,37.6,3.821431,5.820523
67,38.0,3.495113,6.079795
67,38.4,2.973207,6.261814
67,38.8,2.085945,6.314481
67,39.2,0.560459,6.131909
67,39.6,0.418966,5.919785
67,40.0,0.438309,5.71849
68,0.0,4.834237,6.893821
68,0.4,4.191492,7.257727
68,0.8,3.305358,7.490769
68,1.2,1.770655,7.503707
68,1.6,0.329315,7.241376
68,2.0,0.338345,7.024951
68,2.4,0.35113,6.810609
68,2.8,0.364905,6.598331
68,3.2,0.379792,6.388285
68,3.6,0.395934,6.180659
68,4.0,0.413504,5.975665
68,4.4,0.432707,5.773549
68,4.8,0.453792,5.574593
68,5.2,0.477065,5.379123
68,5.6,0.502909,5.187525
68,6.0,0.531807,5.000254
68,6.4,0.564382,4.817861
68,6.8,0.601458,4.641017
68,7.2,0.644149,4.470561
68,7.6,0.694008,4.30756
68,8.0,0.753284,4.153417
68,8.4,0.825359,4.010034
68,8.8,0.915546,3.880095
68,9.2,1.032501,3.767562
68,9.6,1.190487,3.678504
68,10.0,1.411515,3.622276
68,10.4,1.721721,3.612282
68,10.8,2.131648,3.663867
68,11.2,2.609863,3.787869
68,11.6,3.089257,3.984698
68,12.0,3.503945,4.244421
68,12.4,3.812511,4.550779
68,12.8,3.99727,4.884961
68,13.2,4.054398,5.227713
68,13.6,3.98431,5.559954
68,14.0,3.783314,5.862152
68,14.4,3.432831,6.112171
68,14.8,2.873213,6.279474
68,15.2,1.897634,6.305056
68,15.6,0.472072,6.097362
68,16.0,0.421535,5.890069
68,16.4,0.441353,5.689241
68,16.8,0.46332,5.491712
68,17.2,0.487625,5.297824
68,17.6,0.514691,5.107991
68,18.0,0.545054,4.922704
68,18.4,0.579413,4.74256
68,18.8,0.6187,4.568297
68,19.2,0.664191,4.400838
