id,t,x,y
11,8.0,17.198117,17.737699
11,9.0,15.216202,17.458833
11,10.0,14.135942,16.410384
11,11.0,13.899256,15.128352
11,12.0,14.334242,13.994826
11,13.0,15.227146,13.214251
11,14.0,16.324535,12.863873
11,15.0,17.344428,12.935675
11,16.0,18.031693,13.352146
11,17.0,18.241104,13.970881
11,18.0,17.991495,14.605925
11,19.0,17.443728,15.080754
11,20.0,16.814932,15.290703
11,21.0,16.289608,15.231963
11,22.0,15.974337,14.98097
11,23.0,15.89648,14.647727
11,24.0,16.023321,14.334367
11,25.0,16.284227,14.112384
11,26.0,16.591436,14.015793
11,27.0,16.860578,14.043311
11,28.0,17.029981,14.165292
11,29.0,17.073957,14.334338
11,30.0,17.004896,14.498921
11,31.0,16.863287,14.617378
11,32.0,16.700653,14.667879
11,33.0,16.56288,14.650997
11,34.0,16.479432,14.584963
11,35.0,16.459851,14.496811
11,36.0,16.496023,14.413314
11,37.0,16.567886,14.354368
11,38.0,16.650535,14.329704
11,39.0,16.721109,14.33869
11,40.0,16.764081,14.372513
11,41.0,16.773895,14.41784
11,42.0,16.754571,14.460966
11,43.0,16.716833,14.491361
11,44.0,16.673965,14.503809
11,45.0,16.637858,14.498724
11,46.0,16.616256,14.480918
11,47.0,16.61168,14.45746
11,48.0,16.621876,14.435403
11,49.0,16.641343,14.420023
11,50.0,16.663344,14.413855
12,0.0,14.22603,23.770103
12,1.0,10.932109,20.878041
12,2.0,9.901836,17.233394
12,3.0,10.326708,14.11579
12,4.0,11.829659,11.909495
12,5.0,14.15315,10.649462
12,6.0,16.898067,10.288117
12,7.0,19.412199,10.774281
12,8.0,20.945434,12.00907
12,9.0,21.043619,13.72273
12,10.0,19.866243,15.411763
12,11.0,18.075779,16.524243
12,12.0,16.382989,16.790626
12,13.0,15.2105,16.333324
12,14.0,14.677754,15.486854
12,15.0,14.727587,14.582188
12,16.0,15.2205,13.848247
12,17.0,15.971833,13.405601
12,18.0,16.770548,13.2893
12,19.0,17.412311,13.467755
12,20.0,17.750792,13.854109
12,21.0,17.742577,14.321811
12,22.0,17.453963,14.735556
12,23.0,17.021584,14.992648
12,24.0,16.591964,15.053366
12,25.0,16.274299,14.942871
12,26.0,16.121816,14.728048
12,27.0,16.135526,14.486873
12,28.0,16.278027,14.284865
12,29.0,16.48981,14.162973
12,30.0,16.705784,14.134654
12,31.0,16.870912,14.188826
12,32.0,16.952398,14.296653
12,33.0,16.945051,14.421035
12,34.0,16.868145,14.527116
12,35.0,16.755517,14.591119
12,36.0,16.643304,14.604867
12,37.0,16.559838,14.574999
12,38.0,16.520149,14.518074
12,39.0,16.525232,14.454055
12,40.0,16.564843,14.400475
12,41.0,16.622265,14.368625
12,42.0,16.679602,14.362134
12,43.0,16.722407,14.37763
12,44.0,16.74267,14.406914
12,45.0,16.73967,14.439902
12,46.0,16.71878,14.467511
12,47.0,16.688874,14.483794
12,48.0,16.659341,14.486865
12,49.0,16.637568,14.478587
12,50.0,16.627488,14.46333
13,0.0,6.79054,15.912799
13,1.0,7.89095,11.994156
13,2.0,10.181759,9.512764
13,3.0,13.624593,8.225412
13,4.0,17.842869,7.991526
13,5.0,21.838201,8.809557
13,6.0,24.217622,10.719993
13,7.0,24.045259,13.49643
13,8.0,21.660053,16.312982
13,9.0,18.460184,18.064437
13,10.0,15.755438,18.265352
13,11.0,14.092548,17.288548
13,12.0,13.46695,15.817285
13,13.0,13.688546,14.391547
13,14.0,14.530865,13.31282
13,15.0,15.735783,12.707758
13,16.0,16.997444,12.597295
13,17.0,17.995293,12.927634
13,18.0,18.486136,13.571702
13,19.0,18.401315,14.333673
13,20.0,17.869305,14.991474
13,21.0,17.137253,15.375046
13,22.0,16.451153,15.428533
13,23.0,15.975012,15.21044
13,24.0,15.773562,14.843065
13,25.0,15.832025,14.455144
13,26.0,16.08322,14.14585
13,27.0,16.431387,13.971685
13,28.0,16.774508,13.946802
13,29.0,17.027123,14.049306
13,30.0,17.140005,14.231286
13,31.0,17.109405,14.432779
13,32.0,16.971319,14.598339
13,33.0,16.783677,14.691627
13,34.0,16.605137,14.702628
13,35.0,16.478962,14.645387
13,36.0,16.425652,14.548839
13,37.0,16.443407,14.445627
13,38.0,16.513571,14.362937
13,39.0,16.60844,14.317141
13,40.0,16.6995,14.312266
13,41.0,16.764499,14.341527
13,42.0,16.791955,14.39098
13,43.0,16.782193,14.444235
13,44.0,16.745075,14.487028
13,45.0,16.695535,14.510516
13,46.0,16.648653,14.512552
13,47.0,16.615735,14.496924
13,48.0,16.602252,14.471156
13,49.0,16.607689,14.443801
13,50.0,16.626911,14.422069
14,0.0,18.180022,2.347062
14,1.0,27.075447,2.804238
14,2.0,34.667592,4.326494
14,3.0,37.450971,7.856463
14,4.0,33.520836,14.037763
14,5.0,25.035886,20.600709
14,6.0,17.219667,23.401964
14,7.0,12.586527,22.023436
14,8.0,10.603994,18.815698
14,9.0,10.347391,15.572707
14,10.0,11.292573,13.034359
14,11.0,13.151418,11.385952
14,12.0,15.609446,10.621743
14,13.0,18.152936,10.696985
14,14.0,20.093353,11.541594
14,15.0,20.843364,12.978414
14,16.0,20.274104,14.62791
14,17.0,18.810887,15.96789
14,18.0,17.132311,16.601529
14,19.0,15.774692,16.476038
14,20.0,14.981072,15.827913
14,21.0,14.771538,14.980156
14,22.0,15.049257,14.196945
14,23.0,15.658434,13.640768
14,24.0,16.408543,13.382895
14,25.0,17.099275,13.423008
14,26.0,17.562396,13.702763
14,27.0,17.709134,14.118171
14,28.0,17.554673,14.542196
14,29.0,17.200492,14.860442
14,30.0,16.78435,15.006184
14,31.0,16.428248,14.975126
14,32.0,16.208033,14.81373
14,33.0,16.147605,14.592514
14,34.0,16.227944,14.380159
14,35.0,16.40159,14.226945
14,36.0,16.608295,14.158012
14,37.0,16.790437,14.173605
14,38.0,16.906373,14.253844
14,39.0,16.938759,14.366608
14,40.0,16.895351,14.477213
14,41.0,16.802412,14.557728
14,42.0,16.693861,14.593309
14,43.0,16.600519,14.583804
14,44.0,16.542781,14.540825
14,45.0,16.52782,14.48215
14,46.0,16.550736,14.42578
14,47.0,16.598274,14.385379
14,48.0,16.653684,14.367849
14,49.0,16.701481,14.373045
14,50.0,16.731065,14.395198
15,0.0,18.618801,5.9452
15,1.0,24.180932,6.868288
15,2.0,27.691235,9.138352
15,3.0,27.487974,12.804763
15,4.0,23.880316,16.885524
15,5.0,19.128013,19.519382
15,6.0,15.3324,19.779614
15,7.0,13.147179,18.319697
15,8.0,12.374022,16.244596
15,9.0,12.674876,14.314083
15,10.0,13.7625,12.887237
15,11.0,15.346102,12.086515
15,12.0,17.057667,11.921824
15,13.0,18.463736,12.335147
15,14.0,19.19296,13.18705
15,15.0,19.107335,14.233978
15,16.0,18.371969,15.165239
15,17.0,17.346533,15.721344
15,18.0,16.389742,15.808606
15,19.0,15.729947,15.509807
15,20.0,15.448482,15.002603
15,21.0,15.520065,14.468639
15,22.0,15.854663,14.04281
15,23.0,16.326564,13.799954
15,24.0,16.799274,13.759247
15,25.0,17.154016,13.893346
15,26.0,17.318349,14.13984
15,27.0,17.282739,14.417741
15,28.0,17.095224,14.649504
15,29.0,16.836505,14.782586
15,30.0,16.588842,14.801331
15,31.0,16.412624,14.724558
15,32.0,16.336357,14.59238
15,33.0,16.357932,14.450069
15,34.0,16.452327,14.335217
15,35.0,16.582037,14.270557
15,36.0,16.707978,14.262033
15,37.0,16.799098,14.300848
15,38.0,16.838842,14.368231
15,39.0,16.826991,14.441713
15,40.0,16.776772,14.501424
15,41.0,16.708724,14.534801
15,42.0,16.643765,14.538544
15,43.0,16.597685,14.517664
15,44.0,16.578241,14.482452
15,45.0,16.584943,14.44471
15,46.0,16.610894,14.414446
15,47.0,16.64577,14.39776
15,48.0,16.679035,14.396138
15,49.0,16.702606,14.407011
15,50.0,16.712423,14.425179
16,0.0,2.886496,28.517681
16,1.0,2.441159,18.684356
16,2.0,2.852878,12.248833
16,3.0,4.055768,8.222726
16,4.0,6.39474,5.81408
16,5.0,10.402007,4.515814
16,6.0,16.383903,4.075413
16,7.0,23.612724,4.500587
16,8.0,29.823427,6.121525
16,9.0,32.150974,9.520869
16,10.0,29.238607,14.676952
16,11.0,22.985693,19.559634
16,12.0,17.057821,21.543332
16,13.0,13.312201,20.490396
16,14.0,11.620015,17.986275
