id,t,x0,x1
14,1.6,1.95398,7.018836
14,2.0,0.871036,6.064669
14,2.4,0.984073,5.149583
14,2.8,0.979513,4.347894
14,3.2,1.327626,3.848366
14,3.6,1.886208,3.790316
14,4.0,2.466142,4.180251
14,4.4,2.874453,4.870915
14,4.8,3.019991,5.653285
14,5.2,2.882554,6.311875
14,5.6,2.461845,6.634928
14,6.0,1.753283,6.406299
14,6.4,0.956132,5.538654
14,6.8,0.863765,4.623578
14,7.2,1.130137,3.968379
14,7.6,1.641489,3.720138
14,8.0,2.256922,3.951549
14,8.4,2.760731,4.562308
14,8.8,3.019291,5.352427
14,9.2,2.992659,6.101939
14,9.6,2.678473,6.595005
14,10.0,2.071844,6.613377
14,10.4,1.217639,5.961421
14,10.8,0.803409,4.97319
14,11.2,0.970758,4.185056
14,11.6,1.401533,3.749297
14,12.0,2.007682,3.788218
14,12.4,2.5858,4.270195
14,12.8,2.956394,5.02071
14,13.2,3.048018,5.820543
14,13.6,2.849704,6.450356
14,14.0,2.360667,6.693265
14,14.4,1.576569,6.326129
14,14.8,0.842221,5.361615
14,15.2,0.880019,4.475861
14,15.6,1.20357,3.881853
14,16.0,1.752326,3.720899
14,16.4,2.365533,4.035859
14,16.8,2.832566,4.698917
14,17.2,3.040395,5.501373
14,17.6,2.960342,6.22275
14,18.0,2.591978,6.647222
14,18.4,1.928173,6.553945
14,18.8,1.069752,5.780536
14,19.2,0.829034,4.820335
14,19.6,1.03483,4.086376
14,20.0,1.500475,3.727845
14,20.4,2.114697,3.849637
14,20.8,2.664148,4.389689
14,21.2,2.988169,5.16096
14,21.6,3.029858,5.943455
14,22.0,2.78273,6.519492
14,22.4,2.244478,6.671959
14,22.8,1.422478,6.183713
14,23.2,0.803657,5.189592
14,23.6,0.907816,4.340518
14,24.0,1.282858,3.810938
14,24.4,1.862751,3.736749
14,24.8,2.466639,4.128925
14,25.2,2.894395,4.836358
14,25.6,3.052125,5.644079
14,26.0,2.920183,6.331571
14,26.4,2.498723,6.682529
14,26.8,1.77944,6.473607
14,27.2,0.949217,5.598805
14,27.6,0.854994,4.6714
14,28.0,1.105674,3.996115
14,28.4,1.605863,3.719979
14,28.8,2.221951,3.924494
14,29.2,2.737693,4.518479
14,29.6,3.0127,5.304795
14,30.0,3.00311,6.063411
14,30.4,2.705733,6.578106
14,30.8,2.116338,6.631022
14,31.2,1.267357,6.019189
14,31.6,0.798554,5.025161
14,32.0,0.952443,4.220685
14,32.4,1.370731,3.760775
14,32.8,1.972161,3.772073
14,33.2,2.558092,4.23332
14,33.6,2.943351,4.974972
14,34.0,3.051297,5.778471
14,34.4,2.869135,6.424033
14,34.8,2.396461,6.694877
14,35.2,1.627016,6.367173
14,35.6,0.862722,5.4195
14,36.0,0.873617,4.523129
14,36.4,1.178893,3.908728
14,36.8,1.715913,3.71911
14,37.2,2.33059,4.007247
14,37.6,2.809972,4.653921
14,38.0,3.034399,5.453031
14,38.4,2.97174,6.184226
14,38.8,2.621089,6.631735
14,39.2,1.975995,6.575622
14,39.6,1.115758,5.840353
14,40.0,0.819494,4.869629
15,0.0,2.815863,6.290006
15,0.4,1.849256,6.356223
15,0.8,0.6644,5.335771
15,1.2,1.4339,4.663142
15,1.6,1.183184,4.128223
15,2.0,1.341037,3.706585
15,2.4,1.798189,3.643079
15,2.8,2.339507,4.012828
15,3.2,2.709982,4.686491
15,3.6,2.74645,5.402203
15,4.0,2.36351,5.834939
15,4.4,1.477629,5.595145
15,4.8,0.707906,4.651825
15,5.2,0.900537,3.861235
15,5.6,1.315724,3.419734
15,6.0,1.978779,3.495833
15,6.4,2.624521,4.092044
15,6.8,2.973661,4.977144
15,7.2,2.893015,5.814
15,7.6,2.299268,6.208767
15,8.0,1.081769,5.66349
15,8.4,1.146108,4.89639
15,8.8,0.881942,4.100846
15,9.2,1.161903,3.538417
15,9.6,1.744482,3.429787
15,10.0,2.418897,3.859461
15,10.4,2.880584,4.666718
15,10.8,2.951203,5.543643
15,11.2,2.546472,6.122297
15,11.6,1.53955,5.943943
15,12.0,0.649259,4.916937
15,12.4,0.93709,4.093802
15,12.8,1.194967,3.556394
15,13.2,1.762586,3.462237
15,13.6,2.417419,3.891279
15,14.0,2.861766,4.684011
15,14.4,2.921077,5.537472
15,14.8,2.51086,6.08832
15,15.2,1.508664,5.88442
15,15.6,0.660805,4.867509
15,16.0,0.919352,4.045987
15,16.4,1.213434,3.523522
15,16.8,1.803909,3.46176
15,17.2,2.461427,3.926209
15,17.6,2.889339,4.741508
15,18.0,2.92171,5.596518
15,18.4,2.475751,6.121655
15,18.8,1.423867,5.852946
15,19.2,0.716034,4.84879
15,19.6,0.935053,4.03932
15,20.0,1.226359,3.526762
15,20.4,1.814045,3.473078
15,20.8,2.465055,3.94064
15,21.2,2.885395,4.753024
15,21.6,2.911168,5.599935
15,22.0,2.459633,6.112669
15,22.4,1.404907,5.828598
15,22.8,0.729285,4.831841
15,23.2,0.930525,4.024278
15,23.6,1.232838,3.516914
15,24.0,1.827416,3.473731
15,24.4,2.478786,3.952352
15,24.8,2.893609,4.771472
15,25.2,2.910683,5.618347
15,25.6,2.447622,6.122262
15,26.0,1.377495,5.816981
15,26.4,0.758729,4.831253
15,26.8,0.931421,4.026723
15,27.2,1.231879,3.518583
15,27.6,1.825284,3.473726
15,28.0,2.476535,3.950536
15,28.4,2.892205,4.768507
15,28.8,2.910666,5.61531
15,29.2,2.449474,6.120583
15,29.6,1.381881,5.818694
15,30.0,0.753657,4.831018
15,30.4,0.931459,4.026076
15,30.8,1.23229,3.518263
15,31.2,1.825917,3.473904
15,31.6,2.477093,3.951166
15,32.0,2.892457,4.769348
15,32.4,2.910505,5.616043
15,32.8,2.448811,6.120815
15,33.2,1.380607,5.81793
15,33.6,0.755003,4.830818
15,34.0,0.93138,4.025992
15,34.4,1.232297,3.518183
15,34.8,1.825975,3.473872
15,35.2,2.477177,3.951202
15,35.6,2.892525,4.769436
15,36.0,2.910535,5.616157
15,36.4,2.448774,6.120911
15,36.8,1.380482,5.817929
15,37.2,0.755176,4.830866
15,37.6,0.931385,4.02606
15,38.0,1.23226,3.518221
15,38.4,1.825917,3.473861
15,38.8,2.477118,3.951142
15,39.2,2.892497,4.76936
15,39.6,2.910546,5.616079
15,40.0,2.448838,6.120879
16,0.0,1.278536,5.414863
16,0.4,0.730534,4.497055
16,0.8,0.845906,3.742563
16,1.2,1.123333,3.257324
16,1.6,1.576848,3.147383
16,2.0,2.05084,3.4301
16,2.4,2.358811,3.966466
16,2.8,2.395255,4.530798
16,3.2,2.133097,4.879275
16,3.6,1.60609,4.794171
16,4.0,1.06502,4.244524
16,4.4,0.990231,3.630513
16,4.8,1.26235,3.256961
16,5.2,1.694908,3.243494
16,5.6,2.109922,3.574429
16,6.0,2.342479,4.096461
16,6.4,2.310257,4.590439
16,6.8,1.999898,4.829316
16,7.2,1.474202,4.633028
16,7.6,1.045665,4.064789
16,8.0,1.066331,3.518955
16,8.4,1.377947,3.241277
16,8.8,1.808827,3.322103
16,9.2,2.177582,3.708697
16,9.6,2.341005,4.228936
16,10.0,2.237892,4.66318
16,10.4,1.870337,4.795422
16,10.8,1.342082,4.486667
16,11.2,1.027883,3.902304
16,11.6,1.139192,3.420758
16,12.0,1.491969,3.237906
16,12.4,1.917742,3.409116
16,12.8,2.237851,3.845228
16,13.2,2.331754,4.35738
16,13.6,2.157251,4.725259
16,14.0,1.734077,4.745038
16,14.4,1.222729,4.333003
16,14.8,1.031364,3.752421
16,15.2,1.221629,3.342022
16,15.6,1.608054,3.255684
16,16.0,2.018779,3.510714
16,16.4,2.284335,3.98485
16,16.8,2.307117,4.476351
16,17.2,2.062103,4.766052
16,17.6,1.591495,4.667421
16,18.0,1.128007,4.171954
16,18.4,1.057986,3.616412
16,18.8,1.315751,3.285817
16,19.2,1.725204,3.296877
16,19.6,2.109483,3.627023
16,20.0,2.314381,4.125531
16,20.4,2.264467,4.581684
16,20.8,1.950893,4.780019
16,21.2,1.447366,4.560441
16,21.6,1.065645,4.009407
16,22.0,1.105466,3.497149
16,22.4,1.420071,3.254061
16,22.8,1.84036,3.360863
16,23.2,2.187371,3.755332
16,23.6,2.326609,4.26349
16,24.0,2.203203,4.669131
16,24.4,1.824823,4.763722
16,24.8,1.31061,4.427621
16,25.2,1.038129,3.852315
