id,t,x0,x1
8,33.6,1.394889,4.269764
8,34.0,1.80326,4.227404
8,34.4,2.388838,4.281953
8,34.8,3.082735,4.452191
8,35.2,3.756556,4.734214
8,35.6,4.314314,5.107736
8,36.0,4.715225,5.546234
8,36.4,4.954079,6.022846
8,36.8,5.040947,6.512663
8,37.2,4.988817,6.993038
8,37.6,4.806426,7.44281
8,38.0,4.492252,7.840607
8,38.4,4.024052,8.16152
8,38.8,3.326685,8.368844
8,39.2,2.111159,8.382092
8,39.6,0.367751,8.067804
8,40.0,0.36523,7.78928
9,0.0,1.799633,4.044174
9,0.4,1.928293,4.067211
9,0.8,2.092784,4.117961
9,1.2,2.283581,4.200977
9,1.6,2.482979,4.317837
9,2.0,2.667381,4.4661
9,2.4,2.811635,4.639034
9,2.8,2.892468,4.825958
9,3.2,2.888784,5.012659
9,3.6,2.777786,5.181182
9,4.0,2.524296,5.307894
9,4.4,2.051627,5.356966
9,4.8,1.186911,5.263767
9,5.2,0.559433,5.041523
9,5.6,0.562611,4.833904
9,6.0,0.603492,4.634528
9,6.4,0.652255,4.443353
9,6.8,0.710462,4.261923
9,7.2,0.781507,4.092373
9,7.6,0.870796,3.937732
9,8.0,0.98727,3.802495
9,8.4,1.146024,3.693651
9,8.8,1.371288,3.622223
9,9.2,1.693393,3.604477
9,9.6,2.125892,3.659473
9,10.0,2.632507,3.800531
9,10.4,3.1352,4.027369
9,10.8,3.559833,4.326612
9,11.2,3.862065,4.677275
9,11.6,4.02406,5.055494
9,12.0,4.041864,5.436904
9,12.4,3.913594,5.796972
9,12.8,3.627798,6.109438
9,13.2,3.142837,6.341517
9,13.6,2.316066,6.438412
9,14.0,0.717828,6.271844
9,14.4,0.410317,6.022691
9,14.8,0.431032,5.794372
9,15.2,0.454725,5.570067
9,15.6,0.48121,5.350208
9,16.0,0.511041,5.135356
9,16.4,0.544945,4.926193
9,16.8,0.583893,4.723562
9,17.2,0.629223,4.528529
9,17.6,0.682841,4.342476
9,18.0,0.747568,4.167254
9,18.4,0.827776,4.005433
9,18.8,0.930556,3.860753
9,19.2,1.067828,3.738916
9,19.6,1.259452,3.648909
9,20.0,1.534328,3.60461
9,20.4,1.917979,3.624536
9,20.8,2.39923,3.725881
9,21.2,2.914137,3.914985
9,21.6,3.381433,4.183829
9,22.0,3.742431,4.514149
9,22.4,3.968739,4.882948
9,22.8,4.051723,5.265932
9,23.2,3.989918,5.638717
